,file_name,ind,altitude.raw,TL.px,HF.px,HD.px,image_width,notes,image_path
182,Gal2023_DJIMini2_20230221_072412_201.535.png,2,54.9,200.91,NA,124.43,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_072412/Gal2023_DJIMini2_20230221_072412_201.535.png
183,Gal2023_DJIMini2_20230221_072412_201.535.png,3,54.9,270.72,NA,172.79,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_072412/Gal2023_DJIMini2_20230221_072412_201.535.png
184,Gal2023_DJIMini2_20230221_072412_224.591.png,3,60,251.93,NA,159.52,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_072412/Gal2023_DJIMini2_20230221_072412_224.591.png
185,Gal2023_DJIMini2_20230221_072412_239.439.png,3,60,250.02,NA,159.58,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_072412/Gal2023_DJIMini2_20230221_072412_239.439.png
186,Gal2023_DJIMini2_20230221_095010_402.802.png,1,85.8,149.15,NA,89.78,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_402.802.png
187,Gal2023_DJIMini2_20230221_095010_425.292.png,1,85.8,170.3,NA,110.05,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_425.292.png
188,Gal2023_DJIMini2_20230221_095010_448.448.png,1,85.8,157.49,NA,99.74,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_448.448.png
189,Gal2023_DJIMini2_20230221_095010_425.292.png,2,85.8,188.23,NA,115.18,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_425.292.png
190,Gal2023_DJIMini2_20230221_095010_438.004.png,2,85.7,181.26,NA,115.97,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_438.004.png
191,Gal2023_DJIMini2_20230221_095010_448.448.png,2,85.8,179.81,NA,112.36,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_095010/Gal2023_DJIMini2_20230221_095010_448.448.png
192,Gal2023_DJIMini2_20230221_144615_499.366.png,1,60.1,68.65,NA,NA,1920,juanito,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_499.366.png
193,Gal2023_DJIMini2_20230221_144615_535.468.png,1,18,251.41,NA,NA,1920,juanito,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_535.468.png
194,Gal2023_DJIMini2_20230221_144615_588.521.png,1,20.8,214.66,NA,NA,1920,juanito,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_588.521.png
195,Gal2023_DJIMini2_20230221_144615_499.366.png,2,63.1,240.17,NA,149.88,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_499.366.png
196,Gal2023_DJIMini2_20230221_144615_535.468.png,2,18,717.85,NA,459.77,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_535.468.png
197,Gal2023_DJIMini2_20230221_144615_559.893.png,2,20.2,652.08,NA,414.98,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230221/Gal2023_DJIMini2_20230221_144615/Gal2023_DJIMini2_20230221_144615_559.893.png
198,Gal2023_DJIMini2_20230222_083900_130.564.png,1,16.4,750.37,235.09,501.52,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_083900/Gal2023_DJIMini2_20230222_083900_130.564.png
199,Gal2023_DJIMini2_20230222_083900_146.480.png,1,16,746.55,222.08,483.47,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_083900/Gal2023_DJIMini2_20230222_083900_146.480.png
200,Gal2023_DJIMini2_20230222_083900_72.306.png,1,120.7,124.01,NA,74.61,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_083900/Gal2023_DJIMini2_20230222_083900_72.306.png
201,Gal2023_DJIMini2_20230222_101504_159.092.png,1,14.3,932.37,288.4,611.87,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_101504/Gal2023_DJIMini2_20230222_101504_159.092.png
202,Gal2023_DJIMini2_20230222_101504_194.261.png,1,13.3,953.52,300.19,622.33,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_101504/Gal2023_DJIMini2_20230222_101504_194.261.png
203,Gal2023_DJIMini2_20230222_101504_382.882.png,1,15.3,862.31,268.24,568.36,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_101504/Gal2023_DJIMini2_20230222_101504_382.882.png
204,Gal2023_DJIMini2_20230222_154059_155.455.png,1,38.2,384.53,NA,256.99,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_155.455.png
205,Gal2023_DJIMini2_20230222_154059_243.110.png,1,38.5,387.11,NA,256.39,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_243.110.png
206,Gal2023_DJIMini2_20230222_154059_99.833.png,1,123.5,125.83,NA,85.74,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_99.833.png
207,Gal2023_DJIMini2_20230222_154059_190.590.png,2,18,730.59,230.47,484.33,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_190.590.png
208,Gal2023_DJIMini2_20230222_154059_221.221.png,2,30.9,461.85,137.12,299.01,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_221.221.png
209,Gal2023_DJIMini2_20230222_154059_99.833.png,2,123.5,128.25,NA,80.82,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230222/Gal2023_DJIMini2_20230222_154059/Gal2023_DJIMini2_20230222_154059_99.833.png
210,Gal2023_DJIMini2_20230223_073130_152.986.png,1,19.9,705.22,216.87,442.69,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_152.986.png
211,Gal2023_DJIMini2_20230223_073130_164.264.png,1,19.4,724.65,219.08,484.87,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_164.264.png
212,Gal2023_DJIMini2_20230223_073130_238.972.png,1,29.7,509.18,NA,327.32,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_238.972.png
213,Gal2023_DJIMini2_20230223_073130_238.972.png,2,29.7,481.42,NA,332.73,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_238.972.png
214,Gal2023_DJIMini2_20230223_073130_250.851.png,2,36.6,382,NA,256.74,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_250.851.png
215,Gal2023_DJIMini2_20230223_073130_268.435.png,2,40.5,351.91,NA,240.29,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_268.435.png
216,Gal2023_DJIMini2_20230223_073130_152.986.png,3,19.9,704.25,202.31,452.6,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_152.986.png
217,Gal2023_DJIMini2_20230223_073130_167.134.png,3,20,681.98,214.36,423.02,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_167.134.png
218,Gal2023_DJIMini2_20230223_073130_238.972.png,3,29.7,513.36,NA,340.15,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_073130/Gal2023_DJIMini2_20230223_073130_238.972.png
219,Gal2023_DJIMini2_20230223_102801_123.957.png,1,51.1,301.65,NA,203.93,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_102801/Gal2023_DJIMini2_20230223_102801_123.957.png
220,Gal2023_DJIMini2_20230223_102801_135.936.png,1,49.5,301.76,NA,NA,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_102801/Gal2023_DJIMini2_20230223_102801_135.936.png
221,Gal2023_DJIMini2_20230223_102801_153.487.png,1,50.2,300.57,NA,184.9,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_102801/Gal2023_DJIMini2_20230223_102801_153.487.png
222,Gal2023_DJIMini2_20230223_151836_285.919.png,1,13.7,853.73,265.58,540.1,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_285.919.png
223,Gal2023_DJIMini2_20230223_151836_301.968.png,1,19.2,632.13,205.45,398.18,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_301.968.png
224,Gal2023_DJIMini2_20230223_151836_317.517.png,1,20.9,623.28,186.63,413.2,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_317.517.png
225,Gal2023_DJIMini2_20230223_151836_285.919.png,2,13.7,929.85,294.18,619.98,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_285.919.png
226,Gal2023_DJIMini2_20230223_151836_301.968.png,2,19.2,683.76,209.6,448.08,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_301.968.png
227,Gal2023_DJIMini2_20230223_151836_317.517.png,2,20.9,683.24,208.25,434.96,1920,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230223/Gal2023_DJIMini2_20230223_151836/Gal2023_DJIMini2_20230223_151836_317.517.png
228,Gal2023_DJIMini2_20230322_083716_107.307.png,1,119.2,264.13,NA,169.23,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_107.307.png
229,Gal2023_DJIMini2_20230322_083716_119.953.png,1,119.5,267.7,NA,169.56,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_119.953.png
230,Gal2023_DJIMini2_20230322_083716_92.726.png,1,119.9,263.2,NA,171.05,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_92.726.png
231,Gal2023_DJIMini2_20230322_083716_107.307.png,2,119.2,240.17,NA,153.25,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_107.307.png
232,Gal2023_DJIMini2_20230322_083716_119.953.png,2,119.5,237.44,73.03,153.33,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_119.953.png
233,Gal2023_DJIMini2_20230322_083716_92.726.png,2,119.9,239.18,74.86,151.49,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_92.726.png
234,Gal2023_DJIMini2_20230322_083716_107.307.png,3,119.2,285.05,92.73,181.72,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_107.307.png
235,Gal2023_DJIMini2_20230322_083716_119.953.png,3,119.5,291.23,99.49,195.04,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_119.953.png
236,Gal2023_DJIMini2_20230322_083716_92.726.png,3,119.9,288.34,92.1,186.82,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_083716/Gal2023_DJIMini2_20230322_083716_92.726.png
237,Gal2023_DJIMini2_20230322_095141_224.357.png,1,15.4,1373.69,432.97,915.9,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_224.357.png
238,Gal2023_DJIMini2_20230322_095141_243.744.png,1,15.2,1446.08,446,936.22,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_243.744.png
239,Gal2023_DJIMini2_20230322_095141_273.507.png,1,16.3,1402.82,446.56,928.26,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_273.507.png
240,Gal2023_DJIMini2_20230322_160527_123.423.png,1,119.5,247.27,NA,NA,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_123.423.png
241,Gal2023_DJIMini2_20230322_160527_145.846.png,1,119.5,244.55,61.04,153.74,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_145.846.png
242,Gal2023_DJIMini2_20230322_160527_197.230.png,1,119.5,248.12,NA,155.54,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_197.230.png
243,Gal2023_DJIMini2_20230322_173440_266.666.png,1,20.6,1317.1,NA,846.29,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_266.666.png
244,Gal2023_DJIMini2_20230322_173440_295.195.png,1,20.6,1294.3,NA,848.23,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_295.195.png
245,Gal2023_DJIMini2_20230322_173440_315.382.png,1,17.7,1468.32,NA,966.34,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_315.382.png
246,Gal2023_DJIMini2_20230323_091201_255.922.png,1,30.3,579.13,176.46,367.59,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_255.922.png
247,Gal2023_DJIMini2_20230323_091201_262.596.png,1,30,591.68,175.24,368.66,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_262.596.png
248,Gal2023_DJIMini2_20230323_091201_272.439.png,1,30.4,606.48,175.12,383.59,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_272.439.png
249,Gal2023_DJIMini2_20230323_135551_245.846.png,1,14.8,1284.33,374.71,813.57,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_245.846.png
250,Gal2023_DJIMini2_20230323_135551_252.119.png,1,15.1,1341.19,381.65,840.99,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_252.119.png
251,Gal2023_DJIMini2_20230323_135551_257.691.png,1,15.2,1357.32,383.02,912.25,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_257.691.png
252,Gal2023_DJIMini2_20230323_151830_126.426.png,1,17.2,1517.09,NA,968.84,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_126.426.png
253,Gal2023_DJIMini2_20230323_151830_145.078.png,1,14.9,1610.29,NA,1088.31,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_145.078.png
254,Gal2023_DJIMini2_20230323_151830_152.152.png,1,14.9,1719.5,NA,1114.06,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_152.152.png
255,Gal2023_DJIMini2_20230323_173102_206.940.png,1,21.1,870.45,245.93,551.83,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_206.940.png
256,Gal2023_DJIMini2_20230323_173102_216.983.png,1,19.6,904,250.6,573.47,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_216.983.png
257,Gal2023_DJIMini2_20230323_173102_239.406.png,1,25,748.47,197.95,454.78,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_239.406.png
258,Gal2023_DJIMini2_20230323_173102_206.940.png,2,21.1,1294.72,NA,808.18,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_206.940.png
259,Gal2023_DJIMini2_20230323_173102_216.983.png,2,19.6,1334.7,403.68,859.33,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_216.983.png
260,Gal2023_DJIMini2_20230323_173102_239.406.png,2,25,1093.03,NA,697.77,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_239.406.png
261,Gal2023_DJIMini2_20230324_072214_106.506.png,1,51.5,568.25,NA,386.07,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_106.506.png
262,Gal2023_DJIMini2_20230324_072214_129.396.png,1,51.8,567.03,NA,361.06,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_129.396.png
263,Gal2023_DJIMini2_20230324_072214_95.629.png,1,51.8,574.51,NA,364.11,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_95.629.png
264,Gal2023_DJIMini2_20230324_075814_108.508.png,1,119.5,255.03,NA,157.52,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png
265,Gal2023_DJIMini2_20230324_075814_87.287.png,1,119.9,263.07,NA,169.33,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png
266,Gal2023_DJIMini2_20230324_075814_98.298.png,1,120,267.54,77.85,166.02,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png
267,Gal2023_DJIMini2_20230324_075814_108.508.png,2,119.5,245.01,NA,160.47,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png
268,Gal2023_DJIMini2_20230324_075814_87.287.png,2,119.9,250.46,NA,151.79,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png
269,Gal2023_DJIMini2_20230324_075814_98.298.png,2,120,242.66,NA,159.56,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png
270,Gal2023_DJIMini2_20230324_075814_108.508.png,3,119.5,261.45,NA,NA,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png
271,Gal2023_DJIMini2_20230324_075814_87.287.png,3,119.9,277.12,83,174.6,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png
272,Gal2023_DJIMini2_20230324_075814_98.298.png,3,120,269.59,79.28,173.48,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png
273,Gal2023_DJIMini2_20230324_075814_108.508.png,4,119.5,248.66,NA,160,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png
274,Gal2023_DJIMini2_20230324_075814_145.746.png,4,119.6,248,83.11,155.26,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png
