"","FileName","RawFileName","Keywords","Caption","ID","Q"
"158","Gal2023_DJIMini2_20230220_080403_602.235-157.jpg","Gal2023_DJIMini2_20230220_080403_602.235.png","cropped, horizontal, ind4, multiple_whales, top_stack","053",NA,2
"159","Gal2023_DJIMini2_20230220_080403_81.882-158.jpg","Gal2023_DJIMini2_20230220_080403_81.882.png","cropped, ind1, multiple_whales","050","GAL2023_032",2
"160","Gal2023_DJIMini2_20230220_080403_96.163-159.jpg","Gal2023_DJIMini2_20230220_080403_96.163.png","cropped, ind1, multiple_whales, top_stack","050","GAL2023_032",2
"161","Gal2023_DJIMini2_20230220_084321_162.629-161.jpg","Gal2023_DJIMini2_20230220_084321_162.629.png","cropped, horizontal, ind1, multiple_whales","054",NA,2
"162","Gal2023_DJIMini2_20230220_084321_180.414-162.jpg","Gal2023_DJIMini2_20230220_084321_180.414.png","cropped, horizontal, ind1, multiple_whales, top_stack","054",NA,2
"163","Gal2023_DJIMini2_20230220_084321_277.410-163.jpg","Gal2023_DJIMini2_20230220_084321_277.410.png","cropped, ind2, juanito, multiple_whales, top_stack","055","GAL2023_031",1
"164","Gal2023_DJIMini2_20230220_084321_354.221-164.jpg","Gal2023_DJIMini2_20230220_084321_354.221.png","cropped, ind2, juanito, multiple_whales","055","GAL2023_031",1
"165","Gal2023_DJIMini2_20230220_084321_451.818-165.jpg","Gal2023_DJIMini2_20230220_084321_451.818.png","cropped, ind3, multiple_whales","056",NA,2
"166","Gal2023_DJIMini2_20230220_084321_479.913-166.jpg","Gal2023_DJIMini2_20230220_084321_479.913.png","cropped, horizontal, ind3, multiple_whales, top_stack","056",NA,2
"167","Gal2023_DJIMini2_20230220_084321_496.963-167.jpg","Gal2023_DJIMini2_20230220_084321_496.963.png","cropped, horizontal, ind3, multiple_whales","056",NA,2
"168","Gal2023_DJIMini2_20230220_084321_89.890-168.jpg","Gal2023_DJIMini2_20230220_084321_89.890.png","cropped, horizontal, ind1, multiple_whales","054",NA,2
"169","Gal2023_DJIMini2_20230220_133246_185.652-169.jpg","Gal2023_DJIMini2_20230220_133246_185.652.png","cropped, ind1, multiple_whales","057",NA,1
"170","Gal2023_DJIMini2_20230220_133246_202.002-170.jpg","Gal2023_DJIMini2_20230220_133246_202.002.png","cropped, ind1, multiple_whales","057",NA,1
"171","Gal2023_DJIMini2_20230220_133246_223.590-171.jpg","Gal2023_DJIMini2_20230220_133246_223.590.png","cropped, ind1, multiple_whales, top_stack","057",NA,1
"172","Gal2023_DJIMini2_20230220_134924_478.645-175.jpg","Gal2023_DJIMini2_20230220_134924_478.645.png","cropped, horizontal, ind2, multiple_whales, top_stack","059","GAL2023_034",4
"173","Gal2023_DJIMini2_20230220_134924_481.081-172.jpg","Gal2023_DJIMini2_20230220_134924_481.081.png","cropped, horizontal, ind1, multiple_whales","058","GAL2023_033",4
"174","Gal2023_DJIMini2_20230220_134924_486.319-173.jpg","Gal2023_DJIMini2_20230220_134924_486.319.png","cropped, horizontal, ind1, multiple_whales, top_stack","058","GAL2023_033",5
"175","Gal2023_DJIMini2_20230220_134924_496.296-174.jpg","Gal2023_DJIMini2_20230220_134924_496.296.png","cropped, horizontal, ind1, multiple_whales","058","GAL2023_033",3
"176","Gal2023_DJIMini2_20230220_134924_508.408-176.jpg","Gal2023_DJIMini2_20230220_134924_508.408.png","cropped, horizontal, ind2, multiple_whales","059","GAL2023_034",4
"177","Gal2023_DJIMini2_20230220_134924_526.993-177.jpg","Gal2023_DJIMini2_20230220_134924_526.993.png","cropped, horizontal, ind2, multiple_whales","059","GAL2023_034",3
"178","Gal2023_DJIMini2_20230220_151411_114.715-178.jpg","Gal2023_DJIMini2_20230220_151411_114.715.png","cropped, horizontal, ind1, multiple_whales","060",NA,1
"179","Gal2023_DJIMini2_20230220_151411_132.699-179.jpg","Gal2023_DJIMini2_20230220_151411_132.699.png","cropped, horizontal, ind1, multiple_whales","060",NA,1
"180","Gal2023_DJIMini2_20230220_151411_132.699-180.jpg","Gal2023_DJIMini2_20230220_151411_132.699.png","cropped, horizontal, ind2, multiple_whales","061",NA,1
"181","Gal2023_DJIMini2_20230220_151411_138.338-181.jpg","Gal2023_DJIMini2_20230220_151411_138.338.png","cropped, horizontal, ind1, multiple_whales, top_stack","060",NA,1
"182","Gal2023_DJIMini2_20230220_151411_138.338-182.jpg","Gal2023_DJIMini2_20230220_151411_138.338.png","cropped, horizontal, ind2, multiple_whales","061",NA,1
"183","Gal2023_DJIMini2_20230220_151411_179.913-183.jpg","Gal2023_DJIMini2_20230220_151411_179.913.png","cropped, horizontal, ind2, multiple_whales, top_stack","061",NA,2
"184","Gal2023_DJIMini2_20230221_072412_122.255-184.jpg","Gal2023_DJIMini2_20230221_072412_122.255.png","cropped, horizontal, ind1, juanito, multiple_whales","062","GAL2023_031",1
"185","Gal2023_DJIMini2_20230221_072412_176.309-185.jpg","Gal2023_DJIMini2_20230221_072412_176.309.png","cropped, ind2, multiple_whales, top_stack","063",NA,2
"186","Gal2023_DJIMini2_20230221_072412_186.453-186.jpg","Gal2023_DJIMini2_20230221_072412_186.453.png","cropped, ind2, multiple_whales","063",NA,2
"187","Gal2023_DJIMini2_20230221_072412_201.535-187.jpg","Gal2023_DJIMini2_20230221_072412_201.535.png","cropped, ind2, multiple_whales","063",NA,2
"188","Gal2023_DJIMini2_20230221_072412_201.535-188.jpg","Gal2023_DJIMini2_20230221_072412_201.535.png","cropped, ind3, multiple_whales, top_stack","064",NA,2
"189","Gal2023_DJIMini2_20230221_072412_224.591-189.jpg","Gal2023_DJIMini2_20230221_072412_224.591.png","cropped, ind1, juanito, multiple_whales, top_stack","062","GAL2023_031",1
"190","Gal2023_DJIMini2_20230221_072412_224.591-190.jpg","Gal2023_DJIMini2_20230221_072412_224.591.png","cropped, ind3, multiple_whales","064",NA,2
"191","Gal2023_DJIMini2_20230221_072412_239.439-191.jpg","Gal2023_DJIMini2_20230221_072412_239.439.png","cropped, ind3, multiple_whales","064",NA,2
"192","Gal2023_DJIMini2_20230221_072412_476.142-192.jpg","Gal2023_DJIMini2_20230221_072412_476.142.png","cropped, ind1, juanito, multiple_whales","062","GAL2023_031",1
"193","Gal2023_DJIMini2_20230221_095010_402.802-193.jpg","Gal2023_DJIMini2_20230221_095010_402.802.png","cropped, horizontal, ind1, multiple_whales","065",NA,1
"194","Gal2023_DJIMini2_20230221_095010_425.292-194.jpg","Gal2023_DJIMini2_20230221_095010_425.292.png","cropped, horizontal, ind1, multiple_whales","065",NA,1
"195","Gal2023_DJIMini2_20230221_095010_425.292-195.jpg","Gal2023_DJIMini2_20230221_095010_425.292.png","cropped, horizontal, ind2, multiple_whales","066",NA,2
"196","Gal2023_DJIMini2_20230221_095010_438.004-196.jpg","Gal2023_DJIMini2_20230221_095010_438.004.png","cropped, horizontal, ind2, multiple_whales","066",NA,2
"197","Gal2023_DJIMini2_20230221_095010_448.448-197.jpg","Gal2023_DJIMini2_20230221_095010_448.448.png","cropped, horizontal, ind1, multiple_whales, top_stack","065",NA,1
"198","Gal2023_DJIMini2_20230221_095010_448.448-198.jpg","Gal2023_DJIMini2_20230221_095010_448.448.png","cropped, horizontal, ind2, multiple_whales, top_stack","066",NA,2
"199","Gal2023_DJIMini2_20230221_144615_499.366-199.jpg","Gal2023_DJIMini2_20230221_144615_499.366.png","cropped, horizontal, ind1, juanito, multiple_whales","067","GAL2023_031",1
"200","Gal2023_DJIMini2_20230221_144615_499.366-200.jpg","Gal2023_DJIMini2_20230221_144615_499.366.png","cropped, horizontal, ind2, multiple_whales","068","GAL2023_035",2
"201","Gal2023_DJIMini2_20230221_144615_535.468-201.jpg","Gal2023_DJIMini2_20230221_144615_535.468.png","cropped, horizontal, ind1, juanito, multiple_whales, top_stack","067","GAL2023_031",2
"202","Gal2023_DJIMini2_20230221_144615_535.468-202.jpg","Gal2023_DJIMini2_20230221_144615_535.468.png","cropped, horizontal, ind2, multiple_whales","068","GAL2023_035",3
"203","Gal2023_DJIMini2_20230221_144615_559.893-203.jpg","Gal2023_DJIMini2_20230221_144615_559.893.png","cropped, horizontal, ind2, multiple_whales, top_stack","068","GAL2023_035",3
"204","Gal2023_DJIMini2_20230221_144615_588.521-204.jpg","Gal2023_DJIMini2_20230221_144615_588.521.png","cropped, ind1, juanito, multiple_whales","067","GAL2023_031",1
"205","Gal2023_DJIMini2_20230222_083900_130.564-205.jpg","Gal2023_DJIMini2_20230222_083900_130.564.png","cropped, horizontal, ind1","069","GAL2023_036",2
"206","Gal2023_DJIMini2_20230222_083900_146.480-206.jpg","Gal2023_DJIMini2_20230222_083900_146.480.png","cropped, horizontal, ind1, top_stack","069","GAL2023_036",3
"207","Gal2023_DJIMini2_20230222_083900_72.306-207.jpg","Gal2023_DJIMini2_20230222_083900_72.306.png","cropped, horizontal, ind1","069","GAL2023_036",2
"208","Gal2023_DJIMini2_20230222_101504_159.092-208.jpg","Gal2023_DJIMini2_20230222_101504_159.092.png","cropped, horizontal, ind1","070","GAL2023_036",3
"209","Gal2023_DJIMini2_20230222_101504_194.261-209.jpg","Gal2023_DJIMini2_20230222_101504_194.261.png","cropped, horizontal, ind1","070","GAL2023_036",3
"210","Gal2023_DJIMini2_20230222_101504_382.882-210.jpg","Gal2023_DJIMini2_20230222_101504_382.882.png","cropped, horizontal, ind1, top_stack","070","GAL2023_036",3
"211","Gal2023_DJIMini2_20230222_154059_155.455-211.jpg","Gal2023_DJIMini2_20230222_154059_155.455.png","cropped, ind1, multiple_whales","071",NA,2
"212","Gal2023_DJIMini2_20230222_154059_190.590-212.jpg","Gal2023_DJIMini2_20230222_154059_190.590.png","cropped, ind2, top_stack","072","GAL2023_037",3
"213","Gal2023_DJIMini2_20230222_154059_221.221-213.jpg","Gal2023_DJIMini2_20230222_154059_221.221.png","cropped, downward, horizontal, ind2, multiple_whales","072","GAL2023_037",2
"214","Gal2023_DJIMini2_20230222_154059_243.110-214.jpg","Gal2023_DJIMini2_20230222_154059_243.110.png","cropped, downward, horizontal, ind1, multiple_whales, top_stack","071",NA,2
"215","Gal2023_DJIMini2_20230222_154059_99.833-215.jpg","Gal2023_DJIMini2_20230222_154059_99.833.png","cropped, ind1, multiple_whales","071",NA,1
"216","Gal2023_DJIMini2_20230222_154059_99.833-216.jpg","Gal2023_DJIMini2_20230222_154059_99.833.png","cropped, ind2, multiple_whales","072","GAL2023_037",1
"217","Gal2023_DJIMini2_20230223_073130_152.986-217.jpg","Gal2023_DJIMini2_20230223_073130_152.986.png","cropped, horizontal, ind1, multiple_whales, top_stack","073","GAL2023_038",3
"218","Gal2023_DJIMini2_20230223_073130_152.986-218.jpg","Gal2023_DJIMini2_20230223_073130_152.986.png","cropped, horizontal, ind3, multiple_whales","075",NA,2
"219","Gal2023_DJIMini2_20230223_073130_164.264-219.jpg","Gal2023_DJIMini2_20230223_073130_164.264.png","cropped, horizontal, ind1, multiple_whales","073","GAL2023_038",3
"220","Gal2023_DJIMini2_20230223_073130_167.134-220.jpg","Gal2023_DJIMini2_20230223_073130_167.134.png","cropped, horizontal, ind3, multiple_whales, top_stack","075",NA,2
"221","Gal2023_DJIMini2_20230223_073130_238.972-221.jpg","Gal2023_DJIMini2_20230223_073130_238.972.png","cropped, ind1, multiple_whales","073","GAL2023_038",2
"222","Gal2023_DJIMini2_20230223_073130_238.972-222.jpg","Gal2023_DJIMini2_20230223_073130_238.972.png","cropped, ind2, multiple_whales, top_stack","074",NA,2
"223","Gal2023_DJIMini2_20230223_073130_238.972-223.jpg","Gal2023_DJIMini2_20230223_073130_238.972.png","cropped, ind3, multiple_whales","075",NA,2
"224","Gal2023_DJIMini2_20230223_073130_250.851-224.jpg","Gal2023_DJIMini2_20230223_073130_250.851.png","cropped, ind2, multiple_whales","074",NA,2
"225","Gal2023_DJIMini2_20230223_073130_268.435-225.jpg","Gal2023_DJIMini2_20230223_073130_268.435.png","cropped, ind2, multiple_whales","074",NA,2
"226","Gal2023_DJIMini2_20230223_102801_123.957-226.jpg","Gal2023_DJIMini2_20230223_102801_123.957.png","cropped, ind1","076",NA,1
"227","Gal2023_DJIMini2_20230223_102801_135.936-227.jpg","Gal2023_DJIMini2_20230223_102801_135.936.png","cropped, horizontal, ind1","076",NA,1
"228","Gal2023_DJIMini2_20230223_102801_153.487-228.jpg","Gal2023_DJIMini2_20230223_102801_153.487.png","cropped, horizontal, ind1, top_stack","076",NA,2
"229","Gal2023_DJIMini2_20230223_151836_285.919-229.jpg","Gal2023_DJIMini2_20230223_151836_285.919.png","cropped, ind1, multiple_whales","077",NA,2
"230","Gal2023_DJIMini2_20230223_151836_285.919-230.jpg","Gal2023_DJIMini2_20230223_151836_285.919.png","cropped, ind2, multiple_whales, top_stack","078",NA,2
"231","Gal2023_DJIMini2_20230223_151836_301.968-231.jpg","Gal2023_DJIMini2_20230223_151836_301.968.png","cropped, ind1, multiple_whales, top_stack","077",NA,2
"232","Gal2023_DJIMini2_20230223_151836_301.968-232.jpg","Gal2023_DJIMini2_20230223_151836_301.968.png","cropped, ind2, multiple_whales","078",NA,2
"233","Gal2023_DJIMini2_20230223_151836_317.517-233.jpg","Gal2023_DJIMini2_20230223_151836_317.517.png","cropped, ind1, multiple_whales","077",NA,2
"234","Gal2023_DJIMini2_20230223_151836_317.517-234.jpg","Gal2023_DJIMini2_20230223_151836_317.517.png","cropped, ind2, multiple_whales","078",NA,2
"235","Gal2023_DJIMini2_20230322_083716_107.307-235.jpg","Gal2023_DJIMini2_20230322_083716_107.307.png","cropped, ind1, multiple_whales, top_stack","079",NA,2
"236","Gal2023_DJIMini2_20230322_083716_107.307-236.jpg","Gal2023_DJIMini2_20230322_083716_107.307.png","cropped, ind2, multiple_whales","080",NA,2
"237","Gal2023_DJIMini2_20230322_083716_107.307-237.jpg","Gal2023_DJIMini2_20230322_083716_107.307.png","cropped, ind3, multiple_whales","081",NA,2
"238","Gal2023_DJIMini2_20230322_083716_119.953-238.jpg","Gal2023_DJIMini2_20230322_083716_119.953.png","cropped, ind1, multiple_whales","079",NA,2
"239","Gal2023_DJIMini2_20230322_083716_119.953-239.jpg","Gal2023_DJIMini2_20230322_083716_119.953.png","cropped, ind2, multiple_whales, top_stack","080",NA,2
"240","Gal2023_DJIMini2_20230322_083716_119.953-240.jpg","Gal2023_DJIMini2_20230322_083716_119.953.png","cropped, ind3, multiple_whales","081",NA,2
"241","Gal2023_DJIMini2_20230322_083716_92.726-241.jpg","Gal2023_DJIMini2_20230322_083716_92.726.png","cropped, ind1, multiple_whales","079",NA,2
"242","Gal2023_DJIMini2_20230322_083716_92.726-242.jpg","Gal2023_DJIMini2_20230322_083716_92.726.png","cropped, ind2, multiple_whales","080",NA,2
"243","Gal2023_DJIMini2_20230322_083716_92.726-243.jpg","Gal2023_DJIMini2_20230322_083716_92.726.png","cropped, ind3, multiple_whales, top_stack","081",NA,2
"244","Gal2023_DJIMini2_20230322_095141_224.357-244.jpg","Gal2023_DJIMini2_20230322_095141_224.357.png","cropped, ind1","082","GAL2023_041",4
"245","Gal2023_DJIMini2_20230322_095141_243.744-245.jpg","Gal2023_DJIMini2_20230322_095141_243.744.png","cropped, ind1","082","GAL2023_041",4
"246","Gal2023_DJIMini2_20230322_095141_273.507-246.jpg","Gal2023_DJIMini2_20230322_095141_273.507.png","cropped, ind1, top_stack","082","GAL2023_041",4
"247","Gal2023_DJIMini2_20230322_160527_123.423-247.jpg","Gal2023_DJIMini2_20230322_160527_123.423.png","cropped, ind1","083",NA,2
"248","Gal2023_DJIMini2_20230322_160527_145.846-248.jpg","Gal2023_DJIMini2_20230322_160527_145.846.png","cropped, ind1, top_stack","083",NA,2
"249","Gal2023_DJIMini2_20230322_160527_197.230-249.jpg","Gal2023_DJIMini2_20230322_160527_197.230.png","cropped, ind1","083",NA,2
"250","Gal2023_DJIMini2_20230322_173440_266.666-250.jpg","Gal2023_DJIMini2_20230322_173440_266.666.png","cropped, downward, horizontal, ind1","084","GAL2023_043",3
"251","Gal2023_DJIMini2_20230322_173440_295.195-251.jpg","Gal2023_DJIMini2_20230322_173440_295.195.png","cropped, downward, horizontal, ind1","084","GAL2023_043",3
"252","Gal2023_DJIMini2_20230322_173440_315.382-252.jpg","Gal2023_DJIMini2_20230322_173440_315.382.png","cropped, downward, horizontal, ind1, top_stack","084","GAL2023_043",4
"253","Gal2023_DJIMini2_20230323_091201_255.922-253.jpg","Gal2023_DJIMini2_20230323_091201_255.922.png","cropped, ind1, multiple_whales","085","GAL2023_042",3
"254","Gal2023_DJIMini2_20230323_091201_262.596-254.jpg","Gal2023_DJIMini2_20230323_091201_262.596.png","cropped, ind1, multiple_whales, top_stack","085","GAL2023_042",3
"255","Gal2023_DJIMini2_20230323_091201_272.439-255.jpg","Gal2023_DJIMini2_20230323_091201_272.439.png","cropped, ind1, multiple_whales","085","GAL2023_042",3
"256","Gal2023_DJIMini2_20230323_135551_245.846-256.jpg","Gal2023_DJIMini2_20230323_135551_245.846.png","cropped, ind1","086","GAL2023_044",3
"257","Gal2023_DJIMini2_20230323_135551_252.119-257.jpg","Gal2023_DJIMini2_20230323_135551_252.119.png","cropped, ind1, top_stack","086","GAL2023_044",3
"258","Gal2023_DJIMini2_20230323_135551_257.691-258.jpg","Gal2023_DJIMini2_20230323_135551_257.691.png","cropped, ind1","086","GAL2023_044",3
"259","Gal2023_DJIMini2_20230323_151830_126.426-259.jpg","Gal2023_DJIMini2_20230323_151830_126.426.png","cropped, ind1","087","GAL2023_045",3
"260","Gal2023_DJIMini2_20230323_151830_145.078-260.jpg","Gal2023_DJIMini2_20230323_151830_145.078.png","cropped, ind1, top_stack","087","GAL2023_045",4
"261","Gal2023_DJIMini2_20230323_151830_152.152-261.jpg","Gal2023_DJIMini2_20230323_151830_152.152.png","cropped, ind1","087","GAL2023_045",3
"262","Gal2023_DJIMini2_20230323_173102_206.940-262.jpg","Gal2023_DJIMini2_20230323_173102_206.940.png","cropped, ind1, multiple_whales","088",NA,2
"263","Gal2023_DJIMini2_20230323_173102_206.940-263.jpg","Gal2023_DJIMini2_20230323_173102_206.940.png","cropped, ind2, multiple_whales","089","GAL2023_045",3
"264","Gal2023_DJIMini2_20230323_173102_216.983-264.jpg","Gal2023_DJIMini2_20230323_173102_216.983.png","cropped, ind1, multiple_whales, top_stack","088",NA,2
"265","Gal2023_DJIMini2_20230323_173102_216.983-265.jpg","Gal2023_DJIMini2_20230323_173102_216.983.png","cropped, ind2, multiple_whales, top_stack","089","GAL2023_045",3
"266","Gal2023_DJIMini2_20230323_173102_239.406-266.jpg","Gal2023_DJIMini2_20230323_173102_239.406.png","cropped, ind1, multiple_whales","088",NA,2
"267","Gal2023_DJIMini2_20230323_173102_239.406-267.jpg","Gal2023_DJIMini2_20230323_173102_239.406.png","cropped, ind2, multiple_whales","089","GAL2023_045",2
"268","Gal2023_DJIMini2_20230324_072214_106.506-268.jpg","Gal2023_DJIMini2_20230324_072214_106.506.png","cropped, ind1, multiple_whales, top_stack","090","GAL2023_046",2
"269","Gal2023_DJIMini2_20230324_072214_129.396-269.jpg","Gal2023_DJIMini2_20230324_072214_129.396.png","cropped, ind1, multiple_whales","090","GAL2023_046",2
"270","Gal2023_DJIMini2_20230324_072214_95.629-270.jpg","Gal2023_DJIMini2_20230324_072214_95.629.png","cropped, ind1, multiple_whales","090","GAL2023_046",2
"271","Gal2023_DJIMini2_20230324_075814_108.508-271.jpg","Gal2023_DJIMini2_20230324_075814_108.508.png","cropped, ind1, multiple_whales","091",NA,2
"272","Gal2023_DJIMini2_20230324_075814_108.508-272.jpg","Gal2023_DJIMini2_20230324_075814_108.508.png","cropped, ind2, multiple_whales","092",NA,2
"273","Gal2023_DJIMini2_20230324_075814_108.508-273.jpg","Gal2023_DJIMini2_20230324_075814_108.508.png","cropped, ind4, multiple_whales","094",NA,2
"274","Gal2023_DJIMini2_20230324_075814_108.508-274.jpg","Gal2023_DJIMini2_20230324_075814_108.508.png","cropped, ind5, multiple_whales","095",NA,2
"275","Gal2023_DJIMini2_20230324_075814_145.746-275.jpg","Gal2023_DJIMini2_20230324_075814_145.746.png","cropped, ind4, multiple_whales","094",NA,2
"276","Gal2023_DJIMini2_20230324_075814_145.746-276.jpg","Gal2023_DJIMini2_20230324_075814_145.746.png","cropped, ind5, multiple_whales, top_stack","095",NA,2
"277","Gal2023_DJIMini2_20230324_075814_145.746-277.jpg","Gal2023_DJIMini2_20230324_075814_145.746.png","cropped, ind6, multiple_whales, top_stack","096",NA,2
"278","Gal2023_DJIMini2_20230324_075814_145.746-278.jpg","Gal2023_DJIMini2_20230324_075814_145.746.png","cropped, ind7, multiple_whales, top_stack","097",NA,2
"279","Gal2023_DJIMini2_20230324_075814_157.057-279.jpg","Gal2023_DJIMini2_20230324_075814_157.057.png","cropped, ind4, multiple_whales, top_stack","094",NA,2
"280","Gal2023_DJIMini2_20230324_075814_157.057-280.jpg","Gal2023_DJIMini2_20230324_075814_157.057.png","cropped, ind5, multiple_whales","095",NA,2
"281","Gal2023_DJIMini2_20230324_075814_157.057-281.jpg","Gal2023_DJIMini2_20230324_075814_157.057.png","cropped, ind6, multiple_whales","096",NA,2
"282","Gal2023_DJIMini2_20230324_075814_157.057-282.jpg","Gal2023_DJIMini2_20230324_075814_157.057.png","cropped, ind7, multiple_whales","097",NA,2
"283","Gal2023_DJIMini2_20230324_075814_163.263-283.jpg","Gal2023_DJIMini2_20230324_075814_163.263.png","cropped, ind6, multiple_whales","096",NA,2
"284","Gal2023_DJIMini2_20230324_075814_163.263-284.jpg","Gal2023_DJIMini2_20230324_075814_163.263.png","cropped, ind7, multiple_whales","097",NA,2
"285","Gal2023_DJIMini2_20230324_075814_87.287-285.jpg","Gal2023_DJIMini2_20230324_075814_87.287.png","cropped, ind1, multiple_whales, top_stack","091",NA,2
"286","Gal2023_DJIMini2_20230324_075814_87.287-286.jpg","Gal2023_DJIMini2_20230324_075814_87.287.png","cropped, ind2, multiple_whales","092",NA,2
"287","Gal2023_DJIMini2_20230324_075814_87.287-287.jpg","Gal2023_DJIMini2_20230324_075814_87.287.png","cropped, ind3, multiple_whales","093",NA,2
"288","Gal2023_DJIMini2_20230324_075814_98.298-288.jpg","Gal2023_DJIMini2_20230324_075814_98.298.png","cropped, ind1, multiple_whales","091",NA,2
"289","Gal2023_DJIMini2_20230324_075814_98.298-289.jpg","Gal2023_DJIMini2_20230324_075814_98.298.png","cropped, ind2, multiple_whales, top_stack","092",NA,2
"290","Gal2023_DJIMini2_20230324_075814_98.298-290.jpg","Gal2023_DJIMini2_20230324_075814_98.298.png","cropped, ind3, multiple_whales, top_stack","093",NA,2
"291","Gal2023_DJIMini2_20230324_081328_109.643-291.jpg","Gal2023_DJIMini2_20230324_081328_109.643.png","cropped, ind1, multiple_whales, top_stack","098",NA,2
"292","Gal2023_DJIMini2_20230324_081328_86.820-292.jpg","Gal2023_DJIMini2_20230324_081328_86.820.png","cropped, ind1, multiple_whales","098",NA,2
"293","Gal2023_DJIMini2_20230324_081328_97.998-293.jpg","Gal2023_DJIMini2_20230324_081328_97.998.png","cropped, ind1, multiple_whales","098",NA,2
"294","Gal2023_DJIMini2_20230324_161436_101.001-294.jpg","Gal2023_DJIMini2_20230324_161436_101.001.png","cropped, downward, horizontal, ind1, multiple_whales","099","GAL2023_047",2
"295","Gal2023_DJIMini2_20230324_161436_101.001-295.jpg","Gal2023_DJIMini2_20230324_161436_101.001.png","cropped, downward, horizontal, ind2, multiple_whales","100","GAL2023_048",2
"296","Gal2023_DJIMini2_20230324_161436_154.421-296.jpg","Gal2023_DJIMini2_20230324_161436_154.421.png","cropped, ind1, multiple_whales, top_stack","099","GAL2023_047",3
"297","Gal2023_DJIMini2_20230324_161436_154.421-297.jpg","Gal2023_DJIMini2_20230324_161436_154.421.png","cropped, ind2, multiple_whales, top_stack","100","GAL2023_048",3
"298","Gal2023_DJIMini2_20230324_161436_166.767-298.jpg","Gal2023_DJIMini2_20230324_161436_166.767.png","cropped, ind1, multiple_whales","099","GAL2023_047",3
"299","Gal2023_DJIMini2_20230324_161436_166.767-299.jpg","Gal2023_DJIMini2_20230324_161436_166.767.png","cropped, ind2, multiple_whales","100","GAL2023_048",3
"300","Gal2023_DJIMini2_20230324_161436_193.860-301.jpg","Gal2023_DJIMini2_20230324_161436_193.860.png","cropped, ind3, multiple_whales, top_stack","101","GAL2023_049",3
"301","Gal2023_DJIMini2_20230324_161436_232.032-302.jpg","Gal2023_DJIMini2_20230324_161436_232.032.png","cropped, ind3, multiple_whales","101","GAL2023_049",2
"302","Gal2023_DJIMini2_20230324_161436_244.878-303.jpg","Gal2023_DJIMini2_20230324_161436_244.878.png","cropped, ind3, multiple_whales","101","GAL2023_049",2
"303","Gal2023_DJIMini2_20230324_161436_259.292-304.jpg","Gal2023_DJIMini2_20230324_161436_259.292.png","cropped, ind3, multiple_whales","101","GAL2023_049",2
"304","Gal2023_DJIMini2_20230324_161436_85.719-300.jpg","Gal2023_DJIMini2_20230324_161436_85.719.png","cropped, downward, horizontal, ind1, multiple_whales","099","GAL2023_047",2
"305","Gal2023_DJIMini2_20230403_101842_111.778-305.jpg","Gal2023_DJIMini2_20230403_101842_111.778.png","cropped, horizontal, ind1, male, top_stack","102","GAL2023_004",3
"306","Gal2023_DJIMini2_20230403_101842_46.947-306.jpg","Gal2023_DJIMini2_20230403_101842_46.947.png","cropped, horizontal, ind1, male","102","GAL2023_004",2
"307","Gal2023_DJIMini2_20230403_101842_58.692-307.jpg","Gal2023_DJIMini2_20230403_101842_58.692.png","cropped, horizontal, ind1, male","102","GAL2023_004",2
"308","Gal2023_DJIMini2_20230403_111058_108.175-308.jpg","Gal2023_DJIMini2_20230403_111058_108.175.png","cropped, horizontal, ind1, male","103","GAL2023_004",2
"309","Gal2023_DJIMini2_20230403_111058_128.662-309.jpg","Gal2023_DJIMini2_20230403_111058_128.662.png","cropped, horizontal, ind1, male, top_stack","103","GAL2023_004",3
"310","Gal2023_DJIMini2_20230403_111058_139.940-310.jpg","Gal2023_DJIMini2_20230403_111058_139.940.png","cropped, horizontal, ind1, male","103","GAL2023_004",2
"311","Gal2023_DJIMini2_20230405_074118_172.172-311.jpg","Gal2023_DJIMini2_20230405_074118_172.172.png","cropped, horizontal, ind1, male, top_stack","104","GAL2023_006",3
"312","Gal2023_DJIMini2_20230405_074118_189.122-312.jpg","Gal2023_DJIMini2_20230405_074118_189.122.png","cropped, horizontal, ind1, male","104","GAL2023_006",3
"313","Gal2023_DJIMini2_20230405_074118_206.440-313.jpg","Gal2023_DJIMini2_20230405_074118_206.440.png","cropped, horizontal, ind1, male","104","GAL2023_006",2
"314","Gal2023_DJIMini2_20230405_093934_187.087-314.jpg","Gal2023_DJIMini2_20230405_093934_187.087.png","cropped, downward, horizontal, ind1, male, top_stack","105","GAL2023_007",3
"315","Gal2023_DJIMini2_20230405_093934_198.131-315.jpg","Gal2023_DJIMini2_20230405_093934_198.131.png","cropped, downward, horizontal, ind1, male","105","GAL2023_007",3
"316","Gal2023_DJIMini2_20230405_093934_219.052-316.jpg","Gal2023_DJIMini2_20230405_093934_219.052.png","cropped, downward, horizontal, ind1, male","105","GAL2023_007",3
"317","Gal2023_DJIMini2_20230405_104553_241.074-317.jpg","Gal2023_DJIMini2_20230405_104553_241.074.png","cropped, ind1, male","106","GAL2023_007",2
"318","Gal2023_DJIMini2_20230405_104553_256.056-318.jpg","Gal2023_DJIMini2_20230405_104553_256.056.png","cropped, ind1, male","106","GAL2023_007",3
"319","Gal2023_DJIMini2_20230405_104553_295.028-319.jpg","Gal2023_DJIMini2_20230405_104553_295.028.png","cropped, ind1, male, top_stack","106","GAL2023_007",3
