,imageName,ind,video.whale.ID,nursed,nursing,cradling,date,altitude.raw,droneAltitude,TL.px,HF.px,HD.px,image_width,notes,callus,mp4_file,ss_sec,altitude.c,TL.m,HD.m,HF.m,ratio.HD,ratio.HF,ratio.DF,Q.focus,Q.straightness,Q.roll,Q.arch,Q.pitch,Q.meas,Q.dorsal,Q.flippers
327,Gal2023_DJIMini2_20230408_090416_239.506.png,1,Gal2023_DJIMini2_20230408_090416_1,no,no,no,20230408,15.3,15.3,629.94,161.75,385.75,3840,balaena,,Gal2023_DJIMini2_20230408_090416.MP4,239,19.233095,3.973948243,2.433486578,1.020392622,0.612359907,0.256770486,0.419313027,2,3,2,1,1,1,1,1
328,Gal2023_DJIMini2_20230408_090416_252.986.png,1,Gal2023_DJIMini2_20230408_090416_1,no,no,no,20230408,15.2,15.2,626.48,NA,387.56,3840,balaena,,Gal2023_DJIMini2_20230408_090416.MP4,252,19.131395,3.931223119,2.43197681,NA,0.618631082,NA,NA,1,1,1,1,2,1,2,3
329,Gal2023_DJIMini2_20230408_090416_261.661.png,1,Gal2023_DJIMini2_20230408_090416_1,no,no,no,20230408,15.2,15.2,689.07,192.56,437.33,3840,balaena,,Gal2023_DJIMini2_20230408_090416.MP4,261,19.131395,4.323981476,2.744288416,1.208332786,0.634667015,0.279449113,0.440308234,1,2,1,1,1,1,2,2
330,Gal2023_DJIMini2_20230408_151609_251.384.png,1,Gal2023_DJIMini2_20230408_151609_1,no,no,no,20230408,70.4,70.4,461.11,162.79,317.33,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,251,75.269795,11.3841109,7.834399408,4.019039736,0.6881872,0.353039405,0.512999086,2,1,1,1,1,1,2,2
331,Gal2023_DJIMini2_20230408_151609_268.235.png,1,Gal2023_DJIMini2_20230408_151609_1,no,no,no,20230408,70.3,70.3,459.7,165.02,311.71,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,268,75.168095,11.33396563,7.685252181,4.068590404,0.678072656,0.358973243,0.529402329,2,1,1,1,1,1,1,1
332,Gal2023_DJIMini2_20230408_151609_286.686.png,1,Gal2023_DJIMini2_20230408_151609_1,no,no,no,20230408,70.9,70.9,453.56,161.43,310.31,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,286,75.778295,11.27336114,7.712842173,4.012387973,0.68416527,0.355917629,0.520221714,2,2,1,2,1,1,2,1
333,Gal2023_DJIMini2_20230408_151609_269.603ns.png,2,Gal2023_DJIMini2_20230408_151609_2,no,no,no,20230408,70.3,70.3,368.35,105.39,240.16,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,269,75.168095,9.081719036,5.92117726,2.598404695,0.651988598,0.286113751,0.438832445,2,2,1,1,1,1,2,1
334,Gal2023_DJIMini2_20230408_151609_286.686.png,2,Gal2023_DJIMini2_20230408_151609_2,no,no,no,20230408,70.9,70.9,368.02,103.85,243.31,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,286,75.778295,9.147240425,6.047538362,2.581220907,0.661132547,0.282185751,0.42682175,2,2,1,2,1,1,3,3
335,Gal2023_DJIMini2_20230408_151609_320.587.png,2,Gal2023_DJIMini2_20230408_151609_2,no,no,no,20230408,51.5,51.5,483.42,145.36,324.48,3840,,no,Gal2023_DJIMini2_20230408_151609.MP4,320,56.048495,8.887148013,5.965209936,2.672284628,0.671217575,0.300690911,0.447978304,2,2,2,1,1,1,2,2
336,Gal2023_DJIMini2_20230408_151609_320.587.png,3,Gal2023_DJIMini2_20230408_151609_3,no,no,no,20230408,51.5,51.5,608.47,172.04,403.36,3840,white_df,yes,Gal2023_DJIMini2_20230408_151609.MP4,320,56.048495,11.1860555,7.415332469,3.16276725,0.662908607,0.282741959,0.426517255,2,1,2,2,1,1,1,2
337,Gal2023_DJIMini2_20230408_152140_21.054.png,3,Gal2023_DJIMini2_20230408_152140_3,no,no,no,20230408,50.5,50.5,617.26,171.28,420.11,3840,white_df,yes,Gal2023_DJIMini2_20230408_152140.MP4,21,55.031495,11.14174692,7.583124288,3.091660584,0.680604607,0.277484366,0.407702745,1,3,2,2,1,1,1,1
338,Gal2023_DJIMini2_20230408_152140_8.242.png,3,Gal2023_DJIMini2_20230408_152140_3,no,no,no,20230408,50.6,50.6,597.87,169.66,403.83,3840,white_df,yes,Gal2023_DJIMini2_20230408_152140.MP4,8,55.133195,10.81169452,7.302735709,3.068078499,0.67544784,0.283774065,0.420127281,1,3,1,2,1,1,1,1
339,Gal2023_DJIMini2_20230408_152140_21.054.png,4,Gal2023_DJIMini2_20230408_152140_4,no,no,no,no,no,no,no,no,no,no,no,no,Gal2023_DJIMini2_20230408_152140.MP4,21,55.031495,5.504628747,3.644181196,NA,0.662021249,NA,NA,2,3,1,1,1,1,2,3
340,Gal2023_DJIMini2_20230408_152140_37.004.png,4,Gal2023_DJIMini2_20230408_152140_4,no,no,no,20230408,50.5,50.5,292.95,78.39,189.03,3840,calf,no,Gal2023_DJIMini2_20230408_152140.MP4,37,55.031495,5.287844279,3.412053948,1.414965397,0.645263697,0.267588326,0.41469608,2,1,2,1,1,1,3,2
341,Gal2023_DJIMini2_20230408_152140_8.242.png,4,Gal2023_DJIMini2_20230408_152140_4,no,no,no,20230408,50.6,50.6,300.47,NA,191.34,3840,calf,no,Gal2023_DJIMini2_20230408_152140.MP4,8,55.133195,5.433605721,3.460132854,NA,0.636802343,NA,NA,2,3,1,2,1,1,1,3
342,Gal2023_DJIMini2_20230408_162355_304.738.png,1,Gal2023_DJIMini2_20230408_162355_1,no,no,no,20230408,39.7,39.7,295.63,NA,189.52,3840,calf,no,Gal2023_DJIMini2_20230408_162355.MP4,304,44.047895,4.271176377,2.738129916,NA,0.64107161,NA,NA,2,2,1,1,1,2,1,3
343,Gal2023_DJIMini2_20230408_162925_200.701.png,1,Gal2023_DJIMini2_20230408_162925_1,no,no,no,no,no,no,no,no,no,no,no,no,Gal2023_DJIMini2_20230408_162925.MP4,200,54.624695,4.436941106,2.851653798,NA,0.642707156,NA,NA,1,1,1,2,1,1,1,3
344,Gal2023_DJIMini2_20230408_162355_304.738.png,2,Gal2023_DJIMini2_20230408_162355_2,no,no,no,20230408,39.7,39.7,596.88,180.57,375.01,3840,juv,no,Gal2023_DJIMini2_20230408_162355.MP4,304,44.047895,8.623548882,5.418035562,2.608822915,0.628283742,0.30252312,0.48150716,1,1,2,2,1,1,2,2
345,Gal2023_DJIMini2_20230408_162355_318.018.png,2,Gal2023_DJIMini2_20230408_162355_2,no,no,no,20230408,39.74,39.4,614.29,187.88,393.23,3840,juv,no,Gal2023_DJIMini2_20230408_162355.MP4,318,43.742795,8.813609785,5.641921203,2.695633994,0.640137394,0.305849029,0.477786537,1,1,1,1,1,1,1,1
346,Gal2023_DJIMini2_20230408_162355_327.828.png,2,Gal2023_DJIMini2_20230408_162355_2,no,no,no,20230408,39.8,39.8,598.06,184.68,390.18,3840,juv,no,Gal2023_DJIMini2_20230408_162355.MP4,327,44.149595,8.660547026,5.650222784,2.674363483,0.652409457,0.308798448,0.473320006,1,1,2,1,1,1,1,1
347,Gal2023_DJIMini2_20230408_162925_159.126.png,3,Gal2023_DJIMini2_20230408_162925_3,no,no,no,20230408,39.8,29.3,1115.69,NA,768.83,3840,,no,Gal2023_DJIMini2_20230408_162925.MP4,159,33.471095,12.24862404,8.440614886,NA,0.689107189,NA,NA,1,2,1,2,1,1,1,3
348,Gal2023_DJIMini2_20230408_162925_181.448.png,3,Gal2023_DJIMini2_20230408_162925_3,no,no,no,20230408,27.7,27.7,1171.92,NA,788.66,3840,,no,Gal2023_DJIMini2_20230408_162925.MP4,181,31.843895,12.24046716,8.237394044,NA,0.672964025,NA,NA,1,1,1,2,1,1,1,3
349,Gal2023_DJIMini2_20230408_162925_222.489.png,3,Gal2023_DJIMini2_20230408_162925_3,no,no,no,20230408,50.7,50.7,688.41,NA,464.57,3840,,no,Gal2023_DJIMini2_20230408_162925.MP4,222,55.234895,12.47195533,8.416635856,NA,0.674844933,NA,NA,1,1,1,2,1,1,1,3
350,Gal2023_DJIMini2_20230409_064002_184.951.png,1,Gal2023_DJIMini2_20230409_064002_1,yes,no,no,20230409,39.7,39.7,689.49,NA,450.87,3840,,no,Gal2023_DJIMini2_20230409_064002.MP4,184,44.047895,9.961551265,6.514038809,NA,0.653918113,NA,NA,1,1,1,1,1,1,1,1
351,Gal2023_DJIMini2_20230409_064002_208.308.png,1,Gal2023_DJIMini2_20230409_064002_1,yes,no,no,20230409,39.4,39.4,689.47,213.19,446.49,3840,,no,Gal2023_DJIMini2_20230409_064002.MP4,208,43.742795,9.892265117,6.406076337,3.058772681,0.647584376,0.309208522,0.477479899,1,1,1,1,1,1,1,1
352,Gal2023_DJIMini2_20230409_064002_242.976.png,1,Gal2023_DJIMini2_20230409_064002_1,yes,no,no,20230409,26.5,26.5,1028.45,314.42,673.69,3840,,no,Gal2023_DJIMini2_20230409_064002.MP4,242,30.623495,10.33027257,6.76688349,3.15819369,0.655053722,0.305722203,0.466713177,1,2,1,1,1,1,1,1
353,Gal2023_DJIMini2_20230409_064002_299.266.png,2,Gal2023_DJIMini2_20230409_064002_2,no,no,no,no,no,no,no,no,no,no,no,no,Gal2023_DJIMini2_20230409_064002.MP4,299,24.826595,12.37477854,8.585376179,3.951531945,0.693780188,0.319321427,0.46026311,1,1,1,1,1,1,2,2
354,Gal2023_DJIMini2_20230409_064002_303.336.png,2,Gal2023_DJIMini2_20230409_064002_2,no,no,no,20230409,20.5,20.5,1507.32,477.95,1031.94,3840,,no,Gal2023_DJIMini2_20230409_064002.MP4,303,24.521495,12.12345067,8.299945388,3.84417592,0.684619059,0.317085954,0.463156773,1,1,1,1,1,1,2,2
355,Gal2023_DJIMini2_20230409_064002_322.255.png,2,Gal2023_DJIMini2_20230409_064002_2,no,no,no,20230409,20.6,20.6,1469.88,486.64,1005.26,3840,,no,Gal2023_DJIMini2_20230409_064002.MP4,322,24.623195,11.87135053,8.118889866,3.93030317,0.683906169,0.331074646,0.484093667,1,3,1,1,1,1,1,2
356,Gal2023_DJIMini2_20230409_064002_184.951.png,3,Gal2023_DJIMini2_20230409_064002_3,no,yes,no,20230409,39.7,39.7,258.62,76.69,160.57,3840,calf_bendy,no,Gal2023_DJIMini2_20230409_064002.MP4,184,44.047895,3.736466646,2.319868724,1.107994846,0.620872322,0.296535457,0.477611011,1,3,1,3,1,1,2,2
357,Gal2023_DJIMini2_20230409_064002_242.976.png,3,Gal2023_DJIMini2_20230409_064002_3,no,yes,no,20230409,26.5,26.5,417.39,123.02,291.79,3840,calf_bendy,no,Gal2023_DJIMini2_20230409_064002.MP4,242,30.623495,4.19247651,2.930886511,1.235675172,0.699082393,0.294736338,0.421604579,1,2,1,2,1,1,2,2
358,Gal2023_DJIMini2_20230409_064002_255.322.png,3,Gal2023_DJIMini2_20230409_064002_3,no,yes,no,20230409,20.5,20.5,537.21,142.94,365.02,3840,calf_bendy,no,Gal2023_DJIMini2_20230409_064002.MP4,255,24.521495,4.320807084,2.935874242,1.149673618,0.679473576,0.266078442,0.391594981,1,2,1,1,3,2,3,2
359,Gal2023_DJIMini2_20230409_081155_154.121.png,1,Gal2023_DJIMini2_20230409_081155_1,no,no,no,20230409,119,119,272.32,NA,182.75,3840,,no,Gal2023_DJIMini2_20230409_081155.MP4,154,124.695995,11.13796598,7.474527332,NA,0.671085488,NA,NA,2,1,1,1,1,1,2,3
360,Gal2023_DJIMini2_20230409_081155_167.834.png,1,Gal2023_DJIMini2_20230409_081155_1,no,no,no,20230409,119.2,119.2,273.73,NA,175.84,3840,,no,Gal2023_DJIMini2_20230409_081155.MP4,167,124.899395,11.21389734,7.203637554,NA,0.642384832,NA,NA,2,1,1,1,1,1,1,3
361,Gal2023_DJIMini2_20230409_081155_179.513.png,1,Gal2023_DJIMini2_20230409_081155_1,no,no,no,20230409,119.2,119.2,275.84,NA,181.68,3840,,no,Gal2023_DJIMini2_20230409_081155.MP4,179,124.899395,11.30033771,7.442884843,NA,0.658642691,NA,NA,2,1,1,1,1,1,2,3
362,Gal2023_DJIMini2_20230409_081155_320.420.png,1,Gal2023_DJIMini2_20230409_081155_1,no,no,no,20230409,28,28,1058.75,NA,706.03,3840,,no,Gal2023_DJIMini2_20230409_081155.MP4,320,32.148995,11.16438149,7.44499482,NA,0.66685242,NA,NA,1,1,1,1,1,1,1,3
363,Gal2023_DJIMini2_20230409_081726_108.241.png,1,Gal2023_DJIMini2_20230409_081726_1,no,no,no,20230409,30.5,30.5,970.97,NA,626.62,3840,,no,Gal2023_DJIMini2_20230409_081726.MP4,108,34.691495,11.0484835,7.130190148,NA,0.645354645,NA,NA,1,1,1,2,1,1,1,3
364,Gal2023_DJIMini2_20230409_081726_3.937.png,1,Gal2023_DJIMini2_20230409_081726_1,no,no,no,20230409,28.2,28.2,1060.89,NA,713.5,3840,,no,Gal2023_DJIMini2_20230409_081726.MP4,3,32.352395,11.257725,7.571366297,NA,0.672548521,NA,NA,1,1,1,1,1,1,2,3
365,Gal2023_DJIMini2_20230409_081726_159.026.png,2,Gal2023_DJIMini2_20230409_081726_2,no,no,no,20230409,30.4,30.4,375.03,98.57,232.64,3840,calf,no,Gal2023_DJIMini2_20230409_081726.MP4,159,34.589795,4.254885149,2.63940613,1.118321279,0.620323707,0.262832307,0.423701857,1,1,1,1,1,1,2,1
366,Gal2023_DJIMini2_20230409_081726_235.001.png,2,Gal2023_DJIMini2_20230409_081726_2,no,no,no,20230409,30.5,30.5,368.9,NA,228.71,3840,calf,no,Gal2023_DJIMini2_20230409_081726.MP4,235,34.691495,4.197643142,2.602447717,NA,0.619978314,NA,NA,1,1,1,1,1,1,2,3
367,Gal2023_DJIMini2_20230409_092752_260.527.png,1,Gal2023_DJIMini2_20230409_092752_1,no,no,no,20230409,40.2,40.2,685.14,215.08,451.56,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,260,44.556395,10.01297686,6.599322518,3.143286135,0.659076977,0.313921242,0.476304367,1,3,2,2,1,1,1,1
368,Gal2023_DJIMini2_20230409_092752_272.072.png,1,Gal2023_DJIMini2_20230409_092752_1,no,no,no,20230409,40,40,692.86,199.98,448.83,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,272,44.352995,10.07957649,6.529481157,2.909265516,0.647793205,0.288629738,0.445558452,1,2,2,2,1,1,1,1
369,Gal2023_DJIMini2_20230409_092752_308.508.png,1,Gal2023_DJIMini2_20230409_092752_1,no,no,no,20230409,40,40,700.12,205.22,468.09,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,308,44.352995,10.18519339,6.809671445,2.985495896,0.668585385,0.293121179,0.438419962,1,1,2,1,1,1,1,1
370,Gal2023_DJIMini2_20230409_092752_272.072.png,2,Gal2023_DJIMini2_20230409_092752_2,no,no,no,20230409,40,40,770.84,NA,508.36,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,272,44.352995,11.21401255,7.395510641,NA,0.65948835,NA,NA,1,2,1,1,1,1,1,1
371,Gal2023_DJIMini2_20230409_092752_308.508.png,2,Gal2023_DJIMini2_20230409_092752_2,no,no,no,20230409,40,40,788.26,NA,514.3,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,308,44.352995,11.46743492,7.481924468,NA,0.652449699,NA,NA,1,1,1,1,1,1,1,3
372,Gal2023_DJIMini2_20230409_092752_327.327.png,2,Gal2023_DJIMini2_20230409_092752_2,no,no,no,20230409,39.8,39.8,771.31,NA,512.35,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,327,44.149595,11.16939191,7.419374759,NA,0.664259507,NA,NA,1,3,1,1,1,1,1,3
373,Gal2023_DJIMini2_20230409_092752_260.527.png,3,Gal2023_DJIMini2_20230409_092752_3,no,no,no,20230409,40.2,40.2,295.84,NA,183.49,3840,calf,no,Gal2023_DJIMini2_20230409_092752.MP4,260,44.556395,4.323552958,2.681614157,NA,0.62023391,NA,NA,2,1,1,1,1,1,1,3
374,Gal2023_DJIMini2_20230409_092752_272.072.png,3,Gal2023_DJIMini2_20230409_092752_3,no,no,no,20230409,40,40,293.38,101.57,185.63,3840,calf,no,Gal2023_DJIMini2_20230409_092752.MP4,272,44.352995,4.268028389,2.700504839,1.477618254,0.632728884,0.346206285,0.547163713,2,1,1,2,1,1,1,3
375,Gal2023_DJIMini2_20230409_092752_308.508.png,3,Gal2023_DJIMini2_20230409_092752_3,no,no,no,20230409,40,40,302.28,86.34,182.59,3840,calf,no,Gal2023_DJIMini2_20230409_092752.MP4,308,44.352995,4.397503652,2.656279581,1.256055529,0.60404261,0.285629218,0.472862698,2,1,1,1,1,1,2,3
376,Gal2023_DJIMini2_20230409_092752_272.072.png,4,Gal2023_DJIMini2_20230409_092752_4,no,no,no,20230409,40,40,693.77,228.98,436.82,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,272,44.352995,10.09281497,6.35476229,3.331151205,0.629632299,0.330051746,0.52419761,1,1,1,1,1,1,1,2
377,Gal2023_DJIMini2_20230409_092752_288.522.png,4,Gal2023_DJIMini2_20230409_092752_4,no,no,no,20230409,40.2,40.2,679.37,NA,439.04,3840,,no,Gal2023_DJIMini2_20230409_092752.MP4,288,44.556395,9.928651207,6.416349009,NA,0.646245787,NA,NA,1,1,1,1,1,1,2,3
378,Gal2023_DJIMini2_20230409_093346_9.776.png,4,Gal2023_DJIMini2_20230409_093346_4,no,no,no,20230409,40.1,40.1,698.63,225.47,442.89,3840,,no,Gal2023_DJIMini2_20230409_093346.MP4,9,44.454695,10.18682181,6.457841077,3.287609627,0.633940713,0.322731632,0.509088035,1,1,2,1,1,1,2,2
379,Gal2023_DJIMini2_20230409_092752_308.508.png,5,Gal2023_DJIMini2_20230409_092752_5,no,no,no,20230409,40.1,40,783.05,NA,500.42,3840,white,yes,Gal2023_DJIMini2_20230409_092752.MP4,308,44.352995,11.39164098,7.280001249,NA,0.639065194,NA,NA,1,3,1,1,1,1,1,3
380,Gal2023_DJIMini2_20230409_092752_327.327.png,5,Gal2023_DJIMini2_20230409_092752_5,no,no,no,20230409,39.8,39.8,773.01,NA,501.83,3840,white,yes,Gal2023_DJIMini2_20230409_092752.MP4,327,44.149595,11.19400973,7.267033933,NA,0.649189532,NA,NA,1,1,1,1,1,1,2,3
381,Gal2023_DJIMini2_20230409_093346_5.405.png,5,Gal2023_DJIMini2_20230409_093346_5,no,no,no,20230409,39.8,40,748.05,NA,491.87,3840,white,yes,Gal2023_DJIMini2_20230409_093346.MP4,5,44.352995,10.88246859,7.155617709,NA,0.657536261,NA,NA,1,2,1,1,1,1,1,3
382,Gal2023_DJIMini2_20230409_164535_117.651.png,1,Gal2023_DJIMini2_20230409_164535_1,no,no,no,20230409,119.5,119.5,236.02,NA,154.84,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,117,125.204495,9.69265089,6.358825794,NA,0.656046098,NA,NA,3,1,1,1,1,1,2,3
383,Gal2023_DJIMini2_20230409_164535_130.497.png,1,Gal2023_DJIMini2_20230409_164535_1,no,no,no,20230409,119.5,119.5,236.64,NA,160.49,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,130,125.204495,9.718112477,6.590854764,NA,0.678203178,NA,NA,3,3,1,1,1,1,2,3
384,Gal2023_DJIMini2_20230409_164535_117.651.png,2,Gal2023_DJIMini2_20230409_164535_2,no,no,no,20230409,119.5,119.5,182.63,NA,128.03,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,117,125.204495,7.50007979,5.25781753,NA,0.701034879,NA,NA,3,3,1,1,1,1,3,3
385,Gal2023_DJIMini2_20230409_164535_130.497.png,2,Gal2023_DJIMini2_20230409_164535_2,no,no,no,20230409,119.5,119.5,180.31,NA,112.72,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,130,125.204495,7.404804178,4.629080622,NA,0.625145583,NA,NA,3,3,1,2,1,1,3,3
386,Gal2023_DJIMini2_20230409_164535_145.946.png,2,Gal2023_DJIMini2_20230409_164535_2,no,no,no,20230409,119.8,119.8,180.53,NA,108.8,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,145,125.509595,7.431905077,4.478985611,NA,0.602669916,NA,NA,3,3,1,2,1,1,3,3
387,Gal2023_DJIMini2_20230409_164535_117.651.png,3,Gal2023_DJIMini2_20230409_164535_3,no,no,no,20230409,119.8,119.5,242.34,NA,160.56,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,117,125.204495,9.9521948,6.593729459,NA,0.662540233,NA,NA,3,1,1,1,1,1,3,3
388,Gal2023_DJIMini2_20230409_164535_130.497.png,3,Gal2023_DJIMini2_20230409_164535_3,no,no,no,20230409,119.5,119.5,239.26,NA,170.35,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,130,125.204495,9.825708211,6.995776117,NA,0.71198696,NA,NA,3,1,1,1,1,1,3,3
389,Gal2023_DJIMini2_20230409_164535_145.946.png,3,Gal2023_DJIMini2_20230409_164535_3,no,no,no,20230409,119.8,119.8,253.08,NA,169.53,3840,,no,Gal2023_DJIMini2_20230409_164535.MP4,145,125.509595,10.4185816,6.979066458,NA,0.669867236,NA,NA,3,3,1,1,1,1,3,3
390,Gal2023_DJIMini2_20230410_073634_166.466.png,1,Gal2023_DJIMini2_20230410_073634_1,no,yes,no,20230410,46.7,46.7,433.38,143.85,288.14,3840,,no,Gal2023_DJIMini2_20230410_073634.MP4,166,51.166895,7.273304537,4.835779153,2.414197373,0.66486686,0.331925793,0.499236482,NA,NA,NA,NA,NA,NA,NA,NA
391,Gal2023_DJIMini2_20230410_073634_177.477.png,1,Gal2023_DJIMini2_20230410_073634_1,no,yes,no,20230410,34.6,34.6,555.86,160.02,351.15,3840,,no,Gal2023_DJIMini2_20230410_073634.MP4,177,38.861195,7.085253904,4.475923629,2.039690443,0.631723815,0.287878243,0.455702691,NA,NA,NA,NA,NA,NA,NA,NA
392,Gal2023_DJIMini2_20230410_073634_219.953.png,1,Gal2023_DJIMini2_20230410_073634_1,no,yes,no,20230410,30.6,30.6,628.93,193.39,410.6,3840,,no,Gal2023_DJIMini2_20230410_073634.MP4,219,34.793195,7.177454795,4.685836164,2.206999162,0.652854849,0.3074905,0.470993668,NA,NA,NA,NA,NA,NA,NA,NA
393,Gal2023_DJIMini2_20230410_082343_238.705.png,1,Gal2023_DJIMini2_20230410_082343_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gal2023_DJIMini2_20230410_082343.MP4,238,19.436495,6.883016431,4.551489127,NA,0.661263731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,Gal2023_DJIMini2_20230410_082343_249.282.png,1,Gal2023_DJIMini2_20230410_082343_1,NA,NA,NA,20230410,15.7,15.7,1125.52,367.32,744.04,3840,,NA,Gal2023_DJIMini2_20230410_082343.MP4,249,19.639895,7.250471035,4.793020532,2.366233404,0.661063331,0.326355818,0.493683135,NA,NA,NA,NA,NA,NA,NA,NA
395,Gal2023_DJIMini2_20230410_082343_269.035.png,1,Gal2023_DJIMini2_20230410_082343_1,NA,NA,NA,20230410,15.7,15.7,1033.68,336.17,684.14,3840,,NA,Gal2023_DJIMini2_20230410_082343.MP4,269,19.639895,6.658848266,4.407151587,2.165568669,0.661848928,0.325216701,0.491376034,NA,NA,NA,NA,NA,NA,NA,NA
396,Gal2023_DJIMini2_20230410_101935_242.709.png,1,Gal2023_DJIMini2_20230410_101935_1,yes,no,no,20230410,42.7,42.7,802.21,238.21,526.82,3840,,no,Gal2023_DJIMini2_20230410_101935.MP4,242,47.098895,12.3928911,8.138545875,3.679972311,0.656710836,0.296942197,0.452165825,NA,NA,NA,NA,NA,NA,NA,NA
397,Gal2023_DJIMini2_20230410_101935_274.808.png,1,Gal2023_DJIMini2_20230410_101935_1,yes,no,no,20230410,26.7,26.7,1225.53,365.69,794.09,3840,,no,Gal2023_DJIMini2_20230410_101935.MP4,274,30.826895,12.39160536,8.029219929,3.697572612,0.647956394,0.298393348,0.460514551,NA,NA,NA,NA,NA,NA,NA,NA
398,Gal2023_DJIMini2_20230410_101935_294.528.png,1,Gal2023_DJIMini2_20230410_101935_1,yes,no,no,20230410,26.217,21.7,1509.15,452.58,978.93,3840,,no,Gal2023_DJIMini2_20230410_101935.MP4,294,25.741895,12.74226892,8.265440353,3.821287523,0.648663155,0.299890667,0.462321106,NA,NA,NA,NA,NA,NA,NA,NA
399,Gal2023_DJIMini2_20230410_162208_173.040.png,1,Gal2023_DJIMini2_20230410_162208_1,no,no,no,20230410,34.3,34.3,835.79,NA,566.14,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,173,38.556095,10.56973395,7.15963242,NA,0.67737111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,Gal2023_DJIMini2_20230410_162208_179.046.png,1,Gal2023_DJIMini2_20230410_162208_1,no,no,no,20230410,31.2,31.2,908.45,NA,615.18,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,179,35.403395,10.54920625,7.143663056,NA,0.677175409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,Gal2023_DJIMini2_20230410_162208_200.033.png,1,Gal2023_DJIMini2_20230410_162208_1,no,no,no,20230410,20.5,20.5,1273.93,NA,897.45,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,200,24.521495,10.24628315,7.218235546,NA,0.704473558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,Gal2023_DJIMini2_20230410_162208_173.040.png,2,Gal2023_DJIMini2_20230410_162208_2,no,no,no,20230410,34.3,34.3,819.7,246.6,529.76,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,173,38.556095,10.36625339,6.699556419,3.118602033,0.646285226,0.300841771,0.465493809,NA,NA,NA,NA,NA,NA,NA,NA
403,Gal2023_DJIMini2_20230410_162208_179.046.png,2,Gal2023_DJIMini2_20230410_162208_2,no,no,no,20230410,50,31.2,897.43,260.72,569.32,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,179,35.403395,10.42123856,6.611122356,3.027562391,0.634389312,0.290518481,0.457949835,NA,NA,NA,NA,NA,NA,NA,NA
404,Gal2023_DJIMini2_20230410_162208_200.033.png,2,Gal2023_DJIMini2_20230410_162208_2,no,no,no,20230410,20.5,20.5,1279.56,385.2,836.03,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,200,24.521495,10.29156552,6.724231392,3.098182999,0.653373034,0.301040983,0.460749016,NA,NA,NA,NA,NA,NA,NA,NA
405,Gal2023_DJIMini2_20230410_162208_173.040.png,3,Gal2023_DJIMini2_20230410_162208_3,no,no,no,20230410,20.5,34.3,795.39,244.74,508.74,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,173,38.556095,10.05881943,6.433729109,3.09507973,0.639610757,0.30769811,0.481070881,NA,NA,NA,NA,NA,NA,NA,NA
406,Gal2023_DJIMini2_20230410_162208_179.046.png,3,Gal2023_DJIMini2_20230410_162208_3,no,no,no,20230410,31.2,31.2,874.88,263.02,566.27,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,179,35.403395,10.15938089,6.5757048,3.054270713,0.647254481,0.300635516,0.464478076,NA,NA,NA,NA,NA,NA,NA,NA
407,Gal2023_DJIMini2_20230410_162208_200.033.png,3,Gal2023_DJIMini2_20230410_162208_3,no,no,no,20230410,20.5,20.5,1207.1,391.68,821.94,3840,,no,Gal2023_DJIMini2_20230410_162208.MP4,200,24.521495,9.70876609,6.610904813,3.150301965,0.680921216,0.324480159,0.476531134,NA,NA,NA,NA,NA,NA,NA,NA
