"","imageName","timeStamp","LocalTime","altitude","ImageWidth","Date","videoLocalTime","minutes","seconds","datetime_utc6","OSD.height..m.","GIMBAL.pitch","nadir"
"262","DJI_0162.MP4_00_11_35_vlc00001.png","11:35","2023-02-22 15:40:59",57.2,1920,"2023-02-22",2023-02-22 15:40:59,11,35,2023-02-22 15:52:34,56.6,-57.9,FALSE
"263","DJI_0162.MP4_00_11_40_vlc00002.png","11:40","2023-02-22 15:40:59",58.6,1920,"2023-02-22",2023-02-22 15:40:59,11,40,2023-02-22 15:52:39,57.8,-55.8,FALSE
"264","DJI_0166.MP4_00_03_47_vlc00001.png","3:47","2023-02-22 16:06:03",141.5,3840,"2023-02-22",2023-02-22 16:06:03,3,47,2023-02-22 16:09:50,138.9,-86.2,FALSE
"265","DJI_0167.MP4_00_04_34_vlc00001.png","4:34","2023-04-11 15:16:04",34.6,3840,"2023-04-11",2023-04-11 15:16:04,4,34,2023-04-11 15:20:38,34.9,-79.5,FALSE
"266","DJI_0167.MP4_00_04_43_vlc00003.png","4:43","2023-04-11 15:16:04",33.6,3840,"2023-04-11",2023-04-11 15:16:04,4,43,2023-04-11 15:20:47,33.4,-89.9,TRUE
"267","DJI_0167.MP4_00_04_50_vlc00002.png","4:50","2023-02-22 16:11:31",56,3840,"2023-02-22",2023-02-22 16:11:31,4,50,2023-02-22 16:16:21,57.5,-66.4,FALSE
"268","DJI_0167.MP4_00_04_53_vlc00004.png","4:53","2023-04-11 15:16:04",34.3,3840,"2023-04-11",2023-04-11 15:16:04,4,53,2023-04-11 15:20:57,34.2,-90,TRUE
"269","DJI_0167.MP4_00_04_58_vlc00003.png","4:58","2023-02-22 16:11:31",43.9,3840,"2023-02-22",2023-02-22 16:11:31,4,58,2023-02-22 16:16:29,43.1,-66.4,FALSE
"270","DJI_0171.MP4_00_00_07_vlc00001.png","0:07","2023-04-11 15:38:12",50.1,3840,"2023-04-11",2023-04-11 15:38:12,0,7,2023-04-11 15:38:19,50.2,-89.9,TRUE
"271","DJI_0171.MP4_00_00_13_vlc00002.png","0:13","2023-04-11 15:38:12",50.3,3840,"2023-04-11",2023-04-11 15:38:12,0,13,2023-04-11 15:38:25,50.2,-89.9,TRUE
"272","DJI_0171.MP4_00_00_15_vlc00003.png","0:15","2023-04-11 15:38:12",50.3,3840,"2023-04-11",2023-04-11 15:38:12,0,15,2023-04-11 15:38:27,50.2,-89.9,TRUE
"273","DJI_0171.MP4_00_10_42_vlc00001.png","10:42","2023-02-22 16:30:49",57.7,1920,"2023-02-22",2023-02-22 16:30:49,10,42,2023-02-22 16:41:31,23.3,-90,TRUE
"274","DJI_0172.MP4_00_10_46_vlc00001.png","10:46","2023-02-22 16:52:13",54.5,1920,"2023-02-22",2023-02-22 16:52:13,10,46,2023-02-22 17:02:59,54.2,-90,TRUE
"275","DJI_0174.MP4_00_00_44_vlc00001.png","0:44","2023-04-11 15:55:53",58.5,3840,"2023-04-11",2023-04-11 15:55:53,0,44,2023-04-11 15:56:37,58,-90,TRUE
"276","DJI_0177.MP4_00_00_04_vlc00001.png","0:04","2023-04-11 16:17:54",51.4,3840,"2023-04-11",2023-04-11 16:17:54,0,4,2023-04-11 16:17:58,51.4,-90,TRUE
"277","DJI_0177.MP4_00_00_06_vlc00002.png","0:06","2023-04-11 16:17:54",51.1,3840,"2023-04-11",2023-04-11 16:17:54,0,6,2023-04-11 16:18:00,51.4,-89.9,TRUE
"278","DJI_0177.MP4_00_00_22_vlc00003.png","0:22","2023-04-11 16:17:54",50.5,3840,"2023-04-11",2023-04-11 16:17:54,0,22,2023-04-11 16:18:16,50.5,-89.9,TRUE
"279","DJI_0180.MP4_00_09_18_vlc00001.png","9:18","2023-02-23 08:38:00",71.7,1920,"2023-02-23",2023-02-23 08:38:00,9,18,2023-02-23 08:47:18,72.9,-82.7,FALSE
"280","DJI_0180.MP4_00_09_21_vlc00002.png","9:21","2023-02-23 08:38:00",70.7,1920,"2023-02-23",2023-02-23 08:38:00,9,21,2023-02-23 08:47:21,72.8,-82.7,FALSE
"281","DJI_0180.MP4_00_09_25_vlc00003.png","9:25","2023-02-23 08:38:00",71.4,1920,"2023-02-23",2023-02-23 08:38:00,9,25,2023-02-23 08:47:25,73.1,-82.7,FALSE
"282","DJI_0180.MP4_00_09_28_vlc00004.png","9:28","2023-02-23 08:38:00",72,1920,"2023-02-23",2023-02-23 08:38:00,9,28,2023-02-23 08:47:28,73.1,-82.7,FALSE
"283","DJI_0180.MP4_00_09_40_vlc00005.png","9:40","2023-02-23 08:38:00",71.9,1920,"2023-02-23",2023-02-23 08:38:00,9,40,2023-02-23 08:47:40,71.7,-82.7,FALSE
"284","DJI_0184.MP4_00_05_04_vlc00001.png","5:04","2023-02-23 09:20:50",75.1,1920,"2023-02-23",2023-02-23 09:20:50,5,4,2023-02-23 09:25:54,72.2,-90,TRUE
"285","DJI_0184.MP4_00_05_06_vlc00002.png","5:06","2023-02-23 09:20:50",74.1,1920,"2023-02-23",2023-02-23 09:20:50,5,6,2023-02-23 09:25:56,74,-69,FALSE
"286","DJI_0185.MP4_00_00_26_vlc00001.png","0:26","2023-04-11 17:06:40",31.2,3840,"2023-04-11",2023-04-11 17:06:40,0,26,2023-04-11 17:07:06,31,-89.9,TRUE
"287","DJI_0185.MP4_00_00_31_vlc00003.png","0:31","2023-04-11 17:06:40",30.8,3840,"2023-04-11",2023-04-11 17:06:40,0,31,2023-04-11 17:07:11,30.7,-89.9,TRUE
"288","DJI_0185.MP4_00_00_38_vlc00004.png","0:38","2023-04-11 17:06:40",31,3840,"2023-04-11",2023-04-11 17:06:40,0,38,2023-04-11 17:07:18,31.1,-89.9,TRUE
"289","DJI_0185.MP4_00_00_40_vlc00005.png","0:40","2023-04-11 17:06:40",30.9,3840,"2023-04-11",2023-04-11 17:06:40,0,40,2023-04-11 17:07:20,31,-89.9,TRUE
"290","DJI_0185.MP4_00_00_45_vlc00006.png","0:45","2023-04-11 17:06:40",31,3840,"2023-04-11",2023-04-11 17:06:40,0,45,2023-04-11 17:07:25,31,-89.9,TRUE
"291","DJI_0187.MP4_00_05_27_vlc00001.png","5:27","2023-04-11 17:25:03",50.8,3840,"2023-04-11",2023-04-11 17:25:03,5,27,2023-04-11 17:30:30,50.4,-89.9,TRUE
"292","DJI_0189.MP4_00_07_57_vlc00001.png","7:57","2023-02-23 15:18:36",111.3,1920,"2023-02-23",2023-02-23 15:18:36,7,57,2023-02-23 15:26:33,109.2,-67.7,FALSE
"293","DJI_0189.MP4_00_07_59_vlc00002.png","7:59","2023-02-23 15:18:36",109.1,1920,"2023-02-23",2023-02-23 15:18:36,7,59,2023-02-23 15:26:35,111.3,-67.7,FALSE
"294","DJI_0190.MP4_00_05_15_vlc00001.png","5:15","2023-04-11 17:43:34",35.6,3840,"2023-04-11",2023-04-11 17:43:34,5,15,2023-04-11 17:48:49,35.7,-74.9,FALSE
"295","DJI_0190.MP4_00_05_17_vlc00002.png","5:17","2023-04-11 17:43:34",35.5,3840,"2023-04-11",2023-04-11 17:43:34,5,17,2023-04-11 17:48:51,35.6,-90,TRUE
"296","DJI_0190.MP4_00_05_25_vlc00003.png","5:25","2023-04-11 17:43:34",35.6,3840,"2023-04-11",2023-04-11 17:43:34,5,25,2023-04-11 17:48:59,35.4,-90,TRUE
"297","DJI_0191.MP4_00_00_08_vlc00001.png","0:08","2023-04-11 17:49:01",35.3,3840,"2023-04-11",2023-04-11 17:49:01,0,8,2023-04-11 17:49:09,35.4,-89.9,TRUE
"298","DJI_0193.MP4_00_03_31_vlc00001.png","3:31","2023-04-11 18:01:51",31.2,3840,"2023-04-11",2023-04-11 18:01:51,3,31,2023-04-11 18:05:22,31.2,-89.9,TRUE
"299","DJI_0194.MP4_00_07_54_vlc00001.png","7:54","2023-03-08 13:08:14",31.4,1920,"2023-03-08",2023-03-08 13:08:14,7,54,2023-03-08 13:16:08,NA,NA,NA
"300","DJI_0194.MP4_00_07_57_vlc00002.png","7:57","2023-03-08 13:08:14",30.6,1920,"2023-03-08",2023-03-08 13:08:14,7,57,2023-03-08 13:16:11,NA,NA,NA
"301","DJI_0194.MP4_00_08_01_vlc00003.png","8:01","2023-03-08 13:08:14",30.4,1920,"2023-03-08",2023-03-08 13:08:14,8,1,2023-03-08 13:16:15,NA,NA,NA
"302","DJI_0194.MP4_00_08_04_vlc00004.png","8:04","2023-03-08 13:08:14",29.9,1920,"2023-03-08",2023-03-08 13:08:14,8,4,2023-03-08 13:16:18,NA,NA,NA
"303","DJI_0194.MP4_00_08_08_vlc00005.png","8:08","2023-03-08 13:08:14",30.4,1920,"2023-03-08",2023-03-08 13:08:14,8,8,2023-03-08 13:16:22,NA,NA,NA
"304","DJI_0195.MP4_00_06_07_vlc00001.png","6:07","2023-03-08 14:25:06",31.8,1920,"2023-03-08",2023-03-08 14:25:06,6,7,2023-03-08 14:31:13,NA,NA,NA
"305","DJI_0195.MP4_00_06_11_vlc00001.png","6:11","2023-03-08 14:25:06",31.6,1920,"2023-03-08",2023-03-08 14:25:06,6,11,2023-03-08 14:31:17,NA,NA,NA
"306","DJI_0195.MP4_00_06_15_vlc00002.png","6:15","2023-03-08 14:25:06",30.7,1920,"2023-03-08",2023-03-08 14:25:06,6,15,2023-03-08 14:31:21,NA,NA,NA
"307","DJI_0195.MP4_00_06_19_vlc00003.png","6:19","2023-03-08 14:25:06",30.3,1920,"2023-03-08",2023-03-08 14:25:06,6,19,2023-03-08 14:31:25,NA,NA,NA
"308","DJI_0197.MP4_00_04_19_vlc00001.png","4:19","2023-03-22 07:30:11",53.9,3840,"2023-03-22",2023-03-22 07:30:11,4,19,2023-03-22 07:34:30,52.8,-73.7,FALSE
"309","DJI_0197.MP4_00_04_26_vlc00002.png","4:26","2023-03-22 07:30:11",51.3,3840,"2023-03-22",2023-03-22 07:30:11,4,26,2023-03-22 07:34:37,51.6,-89.9,TRUE
"310","DJI_0197.MP4_00_04_30_vlc00003.png","4:30","2023-03-22 07:30:11",50.7,3840,"2023-03-22",2023-03-22 07:30:11,4,30,2023-03-22 07:34:41,50.3,-89.9,TRUE
"311","DJI_0197.MP4_00_04_34_vlc00004.png","4:34","2023-03-22 07:30:11",50.8,3840,"2023-03-22",2023-03-22 07:30:11,4,34,2023-03-22 07:34:45,50.7,-89.9,TRUE
"312","DJI_0197.MP4_00_04_39_vlc00005.png","4:39","2023-03-22 07:30:11",51.7,3840,"2023-03-22",2023-03-22 07:30:11,4,39,2023-03-22 07:34:50,50.9,-89.9,TRUE
"313","DJI_0197.MP4_00_04_43_vlc00006.png","4:43","2023-03-22 07:30:11",51.4,3840,"2023-03-22",2023-03-22 07:30:11,4,43,2023-03-22 07:34:54,50.8,-90,TRUE
"314","DJI_0197.MP4_00_04_47_vlc00007.png","4:47","2023-03-22 07:30:11",51.3,3840,"2023-03-22",2023-03-22 07:30:11,4,47,2023-03-22 07:34:58,51.3,-89.9,TRUE
"315","DJI_0199.MP4_00_01_14_vlc00001.png","1:14","2023-04-12 06:04:27",51.4,3840,"2023-04-12",2023-04-12 06:04:27,1,14,2023-04-12 06:05:41,50.6,-90,TRUE
"316","DJI_0199.MP4_00_01_18_vlc00002.png","1:18","2023-04-12 06:04:27",51.2,3840,"2023-04-12",2023-04-12 06:04:27,1,18,2023-04-12 06:05:45,50.5,-90,TRUE
"317","DJI_0199.MP4_00_01_25_vlc00003.png","1:25","2023-04-12 06:04:27",50.9,3840,"2023-04-12",2023-04-12 06:04:27,1,25,2023-04-12 06:05:52,50.7,-89.9,TRUE
"318","DJI_0199.MP4_00_01_32_vlc00004.png","1:32","2023-04-12 06:04:27",50.9,3840,"2023-04-12",2023-04-12 06:04:27,1,32,2023-04-12 06:05:59,50.9,-90,TRUE
"319","DJI_0199.MP4_00_01_35_vlc00005.png","1:35","2023-04-12 06:04:27",49.9,3840,"2023-04-12",2023-04-12 06:04:27,1,35,2023-04-12 06:06:02,50.3,-89.9,TRUE
"320","DJI_0201.MP4_00_03_22_vlc00001.png","3:22","2023-03-22 07:51:44",45.5,3840,"2023-03-22",2023-03-22 07:51:44,3,22,2023-03-22 07:55:06,43.7,-61.9,FALSE
"321","DJI_0201.MP4_00_05_26_vlc00001.png","5:26","2023-04-12 06:19:17",43.8,3840,"2023-04-12",2023-04-12 06:19:17,5,26,2023-04-12 06:24:43,43.9,-78.3,FALSE
"322","DJI_0202.MP4_00_00_09_vlc00001.png","0:09","2023-04-12 06:24:45",43.3,3840,"2023-04-12",2023-04-12 06:24:45,0,9,2023-04-12 06:24:54,43.3,-90,TRUE
"323","DJI_0205.MP4_00_00_05_vlc00001.png","0:05","2023-04-12 06:41:55",42.8,3840,"2023-04-12",2023-04-12 06:41:55,0,5,2023-04-12 06:42:00,40.2,-89.9,TRUE
"324","DJI_0205.MP4_00_00_21_vlc00002.png","0:21","2023-04-12 06:41:55",40.8,3840,"2023-04-12",2023-04-12 06:41:55,0,21,2023-04-12 06:42:16,40.1,-90,TRUE
"325","DJI_0205.MP4_00_00_24_vlc00003.png","0:24","2023-04-12 06:41:55",39.7,3840,"2023-04-12",2023-04-12 06:41:55,0,24,2023-04-12 06:42:19,39.9,-89.9,TRUE
"326","DJI_0205.MP4_00_00_27_vlc00004.png","0:27","2023-04-12 06:41:55",40.3,3840,"2023-04-12",2023-04-12 06:41:55,0,27,2023-04-12 06:42:22,40,-90,TRUE
"327","DJI_0205.MP4_00_00_29_vlc00005.png","0:29","2023-04-12 06:41:55",40.3,3840,"2023-04-12",2023-04-12 06:41:55,0,29,2023-04-12 06:42:24,40.4,-89.9,TRUE
"328","DJI_0205.MP4_00_00_31_vlc00006.png","0:31","2023-04-12 06:41:55",40.1,3840,"2023-04-12",2023-04-12 06:41:55,0,31,2023-04-12 06:42:26,40.4,-89.9,TRUE
"329","DJI_0205.MP4_00_00_36_vlc00007.png","0:36","2023-04-12 06:41:55",40,3840,"2023-04-12",2023-04-12 06:41:55,0,36,2023-04-12 06:42:31,39.9,-89.9,TRUE
"330","DJI_0205.MP4_00_00_38_vlc00008.png","0:38","2023-04-12 06:41:55",40.2,3840,"2023-04-12",2023-04-12 06:41:55,0,38,2023-04-12 06:42:33,39.9,-89.9,TRUE
"331","DJI_0207.MP4_00_04_01_vlc00001.png","4:01","2023-03-22 08:20:38",120.3,3840,"2023-03-22",2023-03-22 08:20:38,4,1,2023-03-22 08:24:39,121.8,-71.9,FALSE
"332","DJI_0208.MP4_00_00_21_vlc00001.png","0:21","2023-04-12 07:00:51",48.1,3840,"2023-04-12",2023-04-12 07:00:51,0,21,2023-04-12 07:01:12,47.2,-89.9,TRUE
"333","DJI_0208.MP4_00_00_30_vlc00002.png","0:30","2023-04-12 07:00:51",46.6,3840,"2023-04-12",2023-04-12 07:00:51,0,30,2023-04-12 07:01:21,47.8,-89.9,TRUE
"334","DJI_0208.MP4_00_00_34_vlc00003.png","0:34","2023-04-12 07:00:51",47.4,3840,"2023-04-12",2023-04-12 07:00:51,0,34,2023-04-12 07:01:25,47,-90,TRUE
"335","DJI_0208.MP4_00_00_36_vlc00004.png","0:36","2023-04-12 07:00:51",47.4,3840,"2023-04-12",2023-04-12 07:00:51,0,36,2023-04-12 07:01:27,47.1,-89.9,TRUE
"336","DJI_0211.MP4_00_00_02_vlc00001.png","0:02","2023-04-12 07:20:07",120.5,3840,"2023-04-12",2023-04-12 07:20:07,0,2,2023-04-12 07:20:09,121.7,-88.2,TRUE
"337","DJI_0211.MP4_00_04_10_vlc00001.png","4:10","2023-03-22 08:42:44",55.8,3840,"2023-03-22",2023-03-22 08:42:44,4,10,2023-03-22 08:46:54,55.5,-68,FALSE
"338","DJI_0211.MP4_00_04_13_vlc00002.png","4:13","2023-03-22 08:42:44",55.7,3840,"2023-03-22",2023-03-22 08:42:44,4,13,2023-03-22 08:46:57,55.4,-90,TRUE
"339","DJI_0211.MP4_00_04_16_vlc00003.png","4:16","2023-03-22 08:42:44",55.7,3840,"2023-03-22",2023-03-22 08:42:44,4,16,2023-03-22 08:47:00,55.7,-90,TRUE
"340","DJI_0214.MP4_00_00_54_vlc00001.png","0:54","2023-04-12 07:37:43",43.6,3840,"2023-04-12",2023-04-12 07:37:43,0,54,2023-04-12 07:38:37,42.9,-89.9,TRUE
"341","DJI_0214.MP4_00_01_00_vlc00002.png","1:00","2023-04-12 07:37:43",42.8,3840,"2023-04-12",2023-04-12 07:37:43,1,0,2023-04-12 07:38:43,43.3,-89.9,TRUE
"342","DJI_0214.MP4_00_01_05_vlc00004.png","1:05","2023-04-12 07:37:43",42.9,3840,"2023-04-12",2023-04-12 07:37:43,1,5,2023-04-12 07:38:48,42.7,-89.9,TRUE
"343","DJI_0214.MP4_00_01_08_vlc00005.png","1:08","2023-04-12 07:37:43",42.8,3840,"2023-04-12",2023-04-12 07:37:43,1,8,2023-04-12 07:38:51,42.9,-89.9,TRUE
"344","DJI_0214.MP4_00_05_03_vlc00002.png","5:03","2023-03-22 08:59:06",51.5,3840,"2023-03-22",2023-03-22 08:59:06,5,3,2023-03-22 09:04:09,51.4,-89.9,TRUE
"345","DJI_0216.MP4_00_04_59_vlc00001.png","4:59","2023-04-12 07:55:45",48.4,3840,"2023-04-12",2023-04-12 07:55:45,4,59,2023-04-12 08:00:44,48.2,-76.4,FALSE
"346","DJI_0216.MP4_00_05_07_vlc00002.png","5:07","2023-04-12 07:55:45",44.4,3840,"2023-04-12",2023-04-12 07:55:45,5,7,2023-04-12 08:00:52,45.2,-87.6,TRUE
"347","DJI_0216.MP4_00_05_09_vlc00003.png","5:09","2023-04-12 07:55:45",44.4,3840,"2023-04-12",2023-04-12 07:55:45,5,9,2023-04-12 08:00:54,44.3,-89,TRUE
"348","DJI_0220.MP4_00_03_16_vlc00001.png","3:16","2023-03-22 09:38:19",85,3840,"2023-03-22",2023-03-22 09:38:19,3,16,2023-03-22 09:41:35,85.4,-90,TRUE
"349","DJI_0220.MP4_00_03_18_vlc00002.png","3:18","2023-03-22 09:38:19",84.7,3840,"2023-03-22",2023-03-22 09:38:19,3,18,2023-03-22 09:41:37,86.2,-88,TRUE
"350","DJI_0223.MP4_00_05_20_vlc00001.png","5:20","2023-04-12 08:27:59",78.4,3840,"2023-04-12",2023-04-12 08:27:59,5,20,2023-04-12 08:33:19,77,-71.1,FALSE
"351","DJI_0224.MP4_00_00_16_vlc00001.png","0:16","2023-04-12 08:33:27",42.5,3840,"2023-04-12",2023-04-12 08:33:27,0,16,2023-04-12 08:33:43,42.8,-87.2,TRUE
"352","DJI_0242.MP4_00_00_06_vlc00001.png","0:06","2023-04-12 15:46:44",32.9,3840,"2023-04-12",2023-04-12 15:46:44,0,6,2023-04-12 15:46:50,32.5,-90,TRUE
"353","DJI_0242.MP4_00_00_09_vlc00002.png","0:09","2023-04-12 15:46:44",31.7,3840,"2023-04-12",2023-04-12 15:46:44,0,9,2023-04-12 15:46:53,32.3,-89.9,TRUE
"354","DJI_0242.MP4_00_00_11_vlc00003.png","0:11","2023-04-12 15:46:44",32.3,3840,"2023-04-12",2023-04-12 15:46:44,0,11,2023-04-12 15:46:55,31.7,-89.9,TRUE
"355","DJI_0242.MP4_00_00_15_vlc00004.png","0:15","2023-04-12 15:46:44",33.1,3840,"2023-04-12",2023-04-12 15:46:44,0,15,2023-04-12 15:46:59,32.6,-90,TRUE
"356","DJI_0242.MP4_00_00_18_vlc00005.png","0:18","2023-04-12 15:46:44",32.3,3840,"2023-04-12",2023-04-12 15:46:44,0,18,2023-04-12 15:47:02,33.1,-89.9,TRUE
"357","DJI_0242.MP4_00_00_24_vlc00006.png","0:24","2023-04-12 15:46:44",33.3,3840,"2023-04-12",2023-04-12 15:46:44,0,24,2023-04-12 15:47:08,32.4,-89.9,TRUE
"358","DJI_0245.MP4_00_04_06_vlc00001.png","4:06","2023-04-12 17:17:42",52.5,3840,"2023-04-12",2023-04-12 17:17:42,4,6,2023-04-12 17:21:48,52.7,-65.5,FALSE
"359","DJI_0245.MP4_00_04_17_vlc00003.png","4:17","2023-04-12 17:17:42",37.2,3840,"2023-04-12",2023-04-12 17:17:42,4,17,2023-04-12 17:21:59,39.2,-90,TRUE
"360","DJI_0247.MP4_00_04_08_vlc00001.png","4:08","2023-03-22 16:47:13",49.1,3840,"2023-03-22",2023-03-22 16:47:13,4,8,2023-03-22 16:51:21,48,-90,TRUE
"361","DJI_0247.MP4_00_04_10_vlc00002.png","4:10","2023-03-22 16:47:13",47.4,3840,"2023-03-22",2023-03-22 16:47:13,4,10,2023-03-22 16:51:23,48.9,-76.6,FALSE
"362","DJI_0249.MP4_00_00_26_vlc00003.png","0:26","2023-04-12 17:39:30",35.6,3840,"2023-04-12",2023-04-12 17:39:30,0,26,2023-04-12 17:39:56,35,-89.9,TRUE
"363","DJI_0252.MP4_00_09_35_vlc00001.png","9:35","2023-04-12 18:01:35",42.4,3840,"2023-04-12",2023-04-12 18:01:35,9,35,2023-04-12 18:11:10,42.2,-89.9,TRUE
"364","DJI_0256.MP4_00_02_01_vlc00001.png","2:01","2023-03-22 18:10:34",30.9,3840,"2023-03-22",2023-03-22 18:10:34,2,1,2023-03-22 18:12:35,30.9,-90,TRUE
"365","DJI_0259.MP4_00_00_04_vlc00001.png","0:04","2023-03-23 09:17:28",30.7,3840,"2023-03-23",2023-03-23 09:17:28,0,4,2023-03-23 09:17:32,30.8,-90,TRUE
"366","DJI_0259.MP4_00_00_07_vlc00002.png","0:07","2023-03-23 09:17:28",30.5,3840,"2023-03-23",2023-03-23 09:17:28,0,7,2023-03-23 09:17:35,30.8,-89.9,TRUE
"367","DJI_0259.MP4_00_00_10_vlc00003.png","0:10","2023-03-23 09:17:28",30.8,3840,"2023-03-23",2023-03-23 09:17:28,0,10,2023-03-23 09:17:38,30.6,-89.9,TRUE
"368","DJI_0259.MP4_00_00_15_vlc00004.png","0:15","2023-03-23 09:17:28",30.2,3840,"2023-03-23",2023-03-23 09:17:28,0,15,2023-03-23 09:17:43,31.5,-79.4,FALSE
"369","DJI_0259.MP4_00_04_05_vlc00001.png","4:05","2023-04-26 13:54:26",72.2,3840,"2023-04-26",2023-04-26 13:54:26,4,5,2023-04-26 13:58:31,69.2,-89.9,TRUE
"370","DJI_0259.MP4_00_04_10_vlc00002.png","4:10","2023-04-26 13:54:26",69,3840,"2023-04-26",2023-04-26 13:54:26,4,10,2023-04-26 13:58:36,71,-90,TRUE
"371","DJI_0261.MP4_00_02_23_vlc00001.png","2:23","2023-04-26 15:20:51",31.2,3840,"2023-04-26",2023-04-26 15:20:51,2,23,2023-04-26 15:23:14,30.8,-90,TRUE
"372","DJI_0261.MP4_00_02_26_vlc00002.png","2:26","2023-04-26 15:20:51",30.3,3840,"2023-04-26",2023-04-26 15:20:51,2,26,2023-04-26 15:23:17,30.3,-89.9,TRUE
"373","DJI_0261.MP4_00_02_29_vlc00003.png","2:29","2023-04-26 15:20:51",30.4,3840,"2023-04-26",2023-04-26 15:20:51,2,29,2023-04-26 15:23:20,30.5,-90,TRUE
"374","DJI_0261.MP4_00_02_32_vlc00004.png","2:32","2023-04-26 15:20:51",30.6,3840,"2023-04-26",2023-04-26 15:20:51,2,32,2023-04-26 15:23:23,31,-89.9,TRUE
"375","DJI_0261.MP4_00_04_48_vlc00002.png","4:48","2023-03-23 09:32:53",28.5,3840,"2023-03-23",2023-03-23 09:32:53,4,48,2023-03-23 09:37:41,28.4,-90,TRUE
"376","DJI_0261.MP4_00_04_53_vlc00003.png","4:53","2023-03-23 09:32:53",28.6,3840,"2023-03-23",2023-03-23 09:32:53,4,53,2023-03-23 09:37:46,28.7,-89.9,TRUE
"377","DJI_0263.MP4_00_02_42_vlc00001.png","2:42","2023-03-23 09:46:38",120.1,3840,"2023-03-23",2023-03-23 09:46:38,2,42,2023-03-23 09:49:20,120.1,-62.8,FALSE
"378","DJI_0263.MP4_00_02_46_vlc00002.png","2:46","2023-03-23 09:46:38",120,3840,"2023-03-23",2023-03-23 09:46:38,2,46,2023-03-23 09:49:24,119.8,-62.8,FALSE
"379","DJI_0264.MP4_00_03_36_vlc00001.png","3:36","2023-03-23 09:52:06",51.9,3840,"2023-03-23",2023-03-23 09:52:06,3,36,2023-03-23 09:55:42,52,-89.9,TRUE
"380","DJI_0264.MP4_00_03_39_vlc00002.png","3:39","2023-03-23 09:52:06",50.3,3840,"2023-03-23",2023-03-23 09:52:06,3,39,2023-03-23 09:55:45,50.3,-90,TRUE
"381","DJI_0264.MP4_00_05_05_vlc00001.png","5:05","2023-04-28 15:39:41",30.2,3840,"2023-04-28",2023-04-28 15:39:41,5,5,2023-04-28 15:44:46,29.9,-89.9,TRUE
"382","DJI_0264.MP4_00_05_10_vlc00002.png","5:10","2023-04-28 15:39:41",30.6,3840,"2023-04-28",2023-04-28 15:39:41,5,10,2023-04-28 15:44:51,29.7,-89.9,TRUE
"383","DJI_0264.MP4_00_05_13_vlc00003.png","5:13","2023-04-28 15:39:41",30,3840,"2023-04-28",2023-04-28 15:39:41,5,13,2023-04-28 15:44:54,30.2,-89.9,TRUE
"384","DJI_0264.MP4_00_05_16_vlc00004.png","5:16","2023-04-28 15:39:41",30.1,3840,"2023-04-28",2023-04-28 15:39:41,5,16,2023-04-28 15:44:57,30,-90,TRUE
"385","DJI_0264.MP4_00_05_20_vlc00005.png","5:20","2023-04-28 15:39:41",29.6,3840,"2023-04-28",2023-04-28 15:39:41,5,20,2023-04-28 15:45:01,30.5,-90,TRUE
"386","DJI_0268.MP4_00_00_05_vlc00001.png","0:05","2023-04-28 16:10:58",56,3840,"2023-04-28",2023-04-28 16:10:58,0,5,2023-04-28 16:11:03,55.5,-89.9,TRUE
"387","DJI_0268.MP4_00_00_07_vlc00002.png","0:07","2023-04-28 16:10:58",54.5,3840,"2023-04-28",2023-04-28 16:10:58,0,7,2023-04-28 16:11:05,56.2,-89.9,TRUE
"388","DJI_0268.MP4_00_00_10_vlc00003.png","0:10","2023-04-28 16:10:58",55.9,3840,"2023-04-28",2023-04-28 16:10:58,0,10,2023-04-28 16:11:08,54.5,-89.9,TRUE
"389","DJI_0268.MP4_00_00_14_vlc00004.png","0:14","2023-04-28 16:10:58",55.3,3840,"2023-04-28",2023-04-28 16:10:58,0,14,2023-04-28 16:11:12,55.5,-90,TRUE
"390","DJI_0268.MP4_00_00_18_vlc00005.png","0:18","2023-04-28 16:10:58",55.7,3840,"2023-04-28",2023-04-28 16:10:58,0,18,2023-04-28 16:11:16,55.8,-90,TRUE
"391","DJI_0268.MP4_00_00_32_vlc00001.png","0:32","2023-03-23 10:37:27",51.1,3840,"2023-03-23",2023-03-23 10:37:27,0,32,2023-03-23 10:37:59,50.7,-78.5,FALSE
"392","DJI_0268.MP4_00_00_35_vlc00002.png","0:35","2023-03-23 10:37:27",49.8,3840,"2023-03-23",2023-03-23 10:37:27,0,35,2023-03-23 10:38:02,50,-90,TRUE
"393","DJI_0268.MP4_00_00_37_vlc00003.png","0:37","2023-03-23 10:37:27",50.7,3840,"2023-03-23",2023-03-23 10:37:27,0,37,2023-03-23 10:38:04,49.9,-89.9,TRUE
"394","DJI_0268.MP4_00_00_46_vlc00004.png","0:46","2023-03-23 10:37:27",51.7,3840,"2023-03-23",2023-03-23 10:37:27,0,46,2023-03-23 10:38:13,50.8,-89.9,TRUE
"395","DJI_0268.MP4_00_00_48_vlc00005.png","0:48","2023-03-23 10:37:27",50.3,3840,"2023-03-23",2023-03-23 10:37:27,0,48,2023-03-23 10:38:15,51.7,-89.9,TRUE
"396","DJI_0272.MP4_00_05_11_vlc00001.png","5:11","2023-04-28 17:28:36",29.6,3840,"2023-04-28",2023-04-28 17:28:36,5,11,2023-04-28 17:33:47,29.5,-89.9,TRUE
