,imageName,ind.x,video.whale.ID.x,date,altitude.raw,droneAltitude,TL.px,HF.px,HD.px,image_width,notes,mp4_file,ss_sec,altitude.c,TL.m,HD.m,HF.m,ratio.HD,ratio.HF,ratio.DF,Q.focus,Q.straightness,Q.roll,Q.arch,Q.pitch,Q.meas,Q.dorsal,Q.flippers,suckled,suckling,snapshot.ID,X,FileName,RawFileName,Keywords,Caption,ID,Q,ind.y,video.file,video.whale.ID.y,class,suckled_ever,suckling_ever
179,Gal2023_DJIMini2_20230405_154621_168.068.png,1,Gal2023_DJIMini2_20230405_154621_1,20230405,19.8,19.8,1642.43,NA,1191.68,3840,,Gal2023_DJIMini2_20230405_154621.MP4,168,23.809595,12.82663454,9.30648116,NA,0.72555908,NA,NA,1,1,1,1,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230405_154621_168.068.png_1,321,Gal2023_DJIMini2_20230405_154621_168.068-321.jpg,Gal2023_DJIMini2_20230405_154621_168.068.png,"cropped, horizontal, ind1, male, top_stack",107,GAL2023_008,3,1,Gal2023_DJIMini2_20230405_154621,Gal2023_DJIMini2_20230405_154621_1,male,FALSE,FALSE
180,Gal2023_DJIMini2_20230405_154621_182.015.png,1,Gal2023_DJIMini2_20230405_154621_1,20230405,19.9,19.9,1698.49,NA,1180.7,3840,,Gal2023_DJIMini2_20230405_154621.MP4,182,23.911295,13.32109531,9.26011765,NA,0.695146866,NA,NA,1,1,1,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230405_154621_182.015.png_1,322,Gal2023_DJIMini2_20230405_154621_182.015-322.jpg,Gal2023_DJIMini2_20230405_154621_182.015.png,"cropped, horizontal, ind1, male",107,GAL2023_008,3,1,Gal2023_DJIMini2_20230405_154621,Gal2023_DJIMini2_20230405_154621_1,male,FALSE,FALSE
14,Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png,1,Gal2023_DJIMini2_20230215_093319_1,20230215,23.6,23.6,580.95,176.55,370.24,1920,aj,Gal2023_DJIMini2_20230215_093319.MP4,99,27.674195,10.54672427,6.721437636,3.205136707,0.637300973,0.303898786,0.476852852,1,2,2,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png_1,14,Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002-14.jpg,Gal2023_DJIMini2_20230215_093319.MP4_00_01_39_vlc00002.png,"cropped, ind1, top_stack",6,GAL2023_009,4,1,Gal2023_DJIMini2_20230215_093319,Gal2023_DJIMini2_20230215_093319_1,NA,FALSE,FALSE
15,Gal2023_DJIMini2_20230215_093319_107.574.png,1,Gal2023_DJIMini2_20230215_093319_1,20230215,20.5,20.5,646.6,NA,423.62,1920,,Gal2023_DJIMini2_20230215_093319.MP4,107,24.521495,10.40127273,6.814393987,NA,0.655150015,NA,NA,1,2,2,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_093319_107.574.png_1,15,Gal2023_DJIMini2_20230215_093319_107.574-15.jpg,Gal2023_DJIMini2_20230215_093319_107.574.png,"cropped, ind1",6,GAL2023_009,3,1,Gal2023_DJIMini2_20230215_093319,Gal2023_DJIMini2_20230215_093319_1,NA,FALSE,FALSE
16,Gal2023_DJIMini2_20230215_093319_150.984.png,1,Gal2023_DJIMini2_20230215_093319_1,20230215,17.6,17.6,716.76,NA,457.99,1920,,Gal2023_DJIMini2_20230215_093319.MP4,150,21.572195,10.14312874,6.48118133,NA,0.638972599,NA,NA,1,1,1,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_093319_150.984.png_1,16,Gal2023_DJIMini2_20230215_093319_150.984-16.jpg,Gal2023_DJIMini2_20230215_093319_150.984.png,"cropped, horizontal, ind1",6,GAL2023_009,4,1,Gal2023_DJIMini2_20230215_093319,Gal2023_DJIMini2_20230215_093319_1,NA,FALSE,FALSE
23,Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png,1,Gal2023_DJIMini2_20230215_101509_1,20230215,25.4,25.3,559.88,NA,364.86,1920,aj,Gal2023_DJIMini2_20230215_101509.MP4,400,29.403095,10.79920637,7.037576687,NA,0.651675359,NA,NA,1,2,1,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png_1,26,Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001-26.jpg,Gal2023_DJIMini2_20230215_101509.MP4_00_06_40_vlc00001.png,"cropped, ind1, top_stack",9,GAL2023_010,4,1,Gal2023_DJIMini2_20230215_101509,Gal2023_DJIMini2_20230215_101509_1,NA,FALSE,FALSE
24,Gal2023_DJIMini2_20230215_101509_271.905.png,1,Gal2023_DJIMini2_20230215_101509_1,20230215,44.1,44.1,327.5,NA,209.1,1920,,Gal2023_DJIMini2_20230215_101509.MP4,271,48.522695,10.42461579,6.655838664,NA,0.638473282,NA,NA,2,1,1,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_101509_271.905.png_1,27,Gal2023_DJIMini2_20230215_101509_271.905-27.jpg,Gal2023_DJIMini2_20230215_101509_271.905.png,"cropped, ind1",9,GAL2023_010,3,1,Gal2023_DJIMini2_20230215_101509,Gal2023_DJIMini2_20230215_101509_1,NA,FALSE,FALSE
17,Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png,1,Gal2023_DJIMini2_20230215_094557_1,20230215,28.3,28.3,503.8,156.05,326.85,1920,aj,Gal2023_DJIMini2_20230215_094557.MP4,124,32.454095,10.72584473,6.958599344,3.32228676,0.648769353,0.309745931,0.477436133,1,1,1,1,1,1,1,2,TRUE,FALSE,Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png_1,17,Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005-17.jpg,Gal2023_DJIMini2_20230215_094557.MP4_00_02_04_vlc00005.png,"cropped, horizontal, ind1",7,GAL2023_011,3,1,Gal2023_DJIMini2_20230215_094557,Gal2023_DJIMini2_20230215_094557_1,NA,TRUE,FALSE
18,Gal2023_DJIMini2_20230215_094557_135.335.png,1,Gal2023_DJIMini2_20230215_094557_1,20230215,22.4,22.4,587.9,203.59,377.01,1920,,Gal2023_DJIMini2_20230215_094557.MP4,135,26.453795,10.20223407,6.542514486,3.533037649,0.641282531,0.346300391,0.540012201,1,1,1,2,1,1,1,1,TRUE,FALSE,Gal2023_DJIMini2_20230215_094557_135.335.png_1,19,Gal2023_DJIMini2_20230215_094557_135.335-19.jpg,Gal2023_DJIMini2_20230215_094557_135.335.png,"cropped, horizontal, ind1",7,GAL2023_011,4,1,Gal2023_DJIMini2_20230215_094557,Gal2023_DJIMini2_20230215_094557_1,NA,TRUE,FALSE
19,Gal2023_DJIMini2_20230215_094557_70.938.png,1,Gal2023_DJIMini2_20230215_094557_1,20230215,28.2,28.2,542.17,171.39,354.5,1920,,Gal2023_DJIMini2_20230215_094557.MP4,70,32.352395,11.50656669,7.523614162,3.637439298,0.653853957,0.316118561,0.483469676,1,1,1,1,1,1,1,2,TRUE,FALSE,Gal2023_DJIMini2_20230215_094557_70.938.png_1,24,Gal2023_DJIMini2_20230215_094557_70.938-24.jpg,Gal2023_DJIMini2_20230215_094557_70.938.png,"cropped, downward, ind1, multiple_whales",7,GAL2023_011,4,1,Gal2023_DJIMini2_20230215_094557,Gal2023_DJIMini2_20230215_094557_1,NA,TRUE,FALSE
25,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png,1,Gal2023_DJIMini2_20230215_145125_1,20230215,30.5,30.5,522.33,165.54,345.87,1920,aj,Gal2023_DJIMini2_20230215_145125.MP4,570,34.691495,11.88698803,7.871178278,3.767296534,0.662167595,0.316926081,0.478619134,1,3,2,1,1,1,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png_1,28,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007-28.jpg,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png,"cropped, horizontal, ind1, multiple_whales",10,GAL2023_012,4,1,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_1,NA,FALSE,FALSE
26,Gal2023_DJIMini2_20230215_145125_367.767.png,1,Gal2023_DJIMini2_20230215_145125_1,20230215,29.6,29.6,531.32,154.73,351.13,1920,,Gal2023_DJIMini2_20230215_145125.MP4,367,33.776195,11.77255496,7.78005199,3.428381068,0.66086351,0.291218098,0.440663002,1,1,2,1,1,1,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125_367.767.png_1,30,Gal2023_DJIMini2_20230215_145125_367.767-30.jpg,Gal2023_DJIMini2_20230215_145125_367.767.png,"cropped, horizontal, ind1, multiple_whales, top_stack",10,GAL2023_012,4,1,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_1,NA,FALSE,FALSE
27,Gal2023_DJIMini2_20230215_145125_542.509.png,1,Gal2023_DJIMini2_20230215_145125_1,20230215,30,30,538.02,172.41,352.81,1920,,Gal2023_DJIMini2_20230215_145125.MP4,542,34.182995,12.06458454,7.911427218,3.86612955,0.655756292,0.320452771,0.488676625,1,3,1,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125_542.509.png_1,32,Gal2023_DJIMini2_20230215_145125_542.509-32.jpg,Gal2023_DJIMini2_20230215_145125_542.509.png,"cropped, horizontal, ind1, multiple_whales",10,GAL2023_012,3,1,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_1,NA,FALSE,FALSE
31,Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png,1,Gal2023_DJIMini2_20230215_152449_1,20230215,31.2,31.2,518.37,151.37,342.91,1920,"aj
",Gal2023_DJIMini2_20230215_152449.MP4,185,35.403395,12.03894996,7.963956886,3.515511807,0.661515906,0.292011498,0.44142778,1,2,1,1,1,2,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png_1,34,Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003-34.jpg,Gal2023_DJIMini2_20230215_152449.MP4_00_03_05_vlc00003.png,"cropped, ind1, multiple_whales",12,GAL2023_012,4,1,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_1,NA,FALSE,FALSE
32,Gal2023_DJIMini2_20230215_152449_230.330.png,1,Gal2023_DJIMini2_20230215_152449_1,20230215,31.1,31.1,518,164.65,340.6,1920,,Gal2023_DJIMini2_20230215_152449.MP4,230,35.301695,11.99579837,7.8875848,3.812950198,0.657528958,0.317857143,0.483411627,1,1,1,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449_230.330.png_1,38,Gal2023_DJIMini2_20230215_152449_230.330-38.jpg,Gal2023_DJIMini2_20230215_152449_230.330.png,"cropped, ind1, multiple_whales",12,GAL2023_012,3,1,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_1,NA,FALSE,FALSE
33,Gal2023_DJIMini2_20230215_152449_414.915.png,1,Gal2023_DJIMini2_20230215_152449_1,20230215,31.4,31.4,504.73,NA,332.78,1920,,Gal2023_DJIMini2_20230215_152449.MP4,414,35.606795,11.78951237,7.773094382,NA,0.659322806,NA,NA,1,1,1,2,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449_414.915.png_1,40,Gal2023_DJIMini2_20230215_152449_414.915-40.jpg,Gal2023_DJIMini2_20230215_152449_414.915.png,"cropped, ind1, multiple_whales, top_stack",12,GAL2023_012,4,1,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_1,NA,FALSE,FALSE
28,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png,2,Gal2023_DJIMini2_20230215_145125_2,20230215,30.5,30.5,491.31,133.82,323.01,1920,"cj
",Gal2023_DJIMini2_20230215_145125.MP4,570,34.691495,11.18104664,7.350939069,3.045424805,0.657446419,0.272373858,0.414290579,1,2,2,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png_2,29,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007-29.jpg,Gal2023_DJIMini2_20230215_145125.MP4_00_09_30_vlc00007.png,"cropped, horizontal, ind2, multiple_whales, top_stack",11,GAL2023_013,4,2,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_2,NA,FALSE,FALSE
29,Gal2023_DJIMini2_20230215_145125_489.756.png,2,Gal2023_DJIMini2_20230215_145125_2,20230215,11,11,1284.66,386.25,857.05,1920,,Gal2023_DJIMini2_20230215_145125.MP4,489,14.859995,12.52306701,8.354657717,3.765225533,0.6671415,0.30066321,0.450673823,1,3,2,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125_489.756.png_2,31,Gal2023_DJIMini2_20230215_145125_489.756-31.jpg,Gal2023_DJIMini2_20230215_145125_489.756.png,"cropped, horizontal, ind2",11,GAL2023_013,4,2,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_2,NA,FALSE,FALSE
30,Gal2023_DJIMini2_20230215_145125_542.509.png,2,Gal2023_DJIMini2_20230215_145125_2,20230215,30,30,498.78,144.28,327.79,1920,,Gal2023_DJIMini2_20230215_145125.MP4,542,34.182995,11.18466503,7.350377619,3.235341172,0.657183528,0.289265809,0.440159858,1,3,1,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_145125_542.509.png_2,33,Gal2023_DJIMini2_20230215_145125_542.509-33.jpg,Gal2023_DJIMini2_20230215_145125_542.509.png,"cropped, horizontal, ind2, multiple_whales",11,GAL2023_013,3,2,Gal2023_DJIMini2_20230215_145125,Gal2023_DJIMini2_20230215_145125_2,NA,FALSE,FALSE
34,Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png,2,Gal2023_DJIMini2_20230215_152449_2,20230215,31.4,31.4,467.45,132.95,306.35,1920,"aj
",Gal2023_DJIMini2_20230215_152449.MP4,414,35.606795,10.91872399,7.155740921,3.105453747,0.65536421,0.284415446,0.433980741,1,1,1,1,1,1,1,1,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png_2,37,Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005-37.jpg,Gal2023_DJIMini2_20230215_152449.MP4_00_06_54_vlc00005.png,"cropped, ind2, multiple_whales",13,GAL2023_013,3,2,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_2,NA,FALSE,FALSE
35,Gal2023_DJIMini2_20230215_152449_414.915.png,2,Gal2023_DJIMini2_20230215_152449_2,20230215,31.4,31.4,467.81,132.44,310.96,1920,,Gal2023_DJIMini2_20230215_152449.MP4,414,35.606795,10.92713289,7.263421566,3.093541138,0.664714307,0.283106389,0.425906869,1,1,1,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449_414.915.png_2,41,Gal2023_DJIMini2_20230215_152449_414.915-41.jpg,Gal2023_DJIMini2_20230215_152449_414.915.png,"cropped, ind2, multiple_whales",13,GAL2023_013,3,2,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_2,NA,FALSE,FALSE
36,Gal2023_DJIMini2_20230215_152449_445.612.png,2,Gal2023_DJIMini2_20230215_152449_2,20230215,31.3,31.3,486.72,143.09,316.39,1920,,Gal2023_DJIMini2_20230215_152449.MP4,445,35.505095,11.33636213,7.369147797,3.332758173,0.650045201,0.29398833,0.452258289,1,1,1,1,1,1,1,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_152449_445.612.png_2,43,Gal2023_DJIMini2_20230215_152449_445.612-43.jpg,Gal2023_DJIMini2_20230215_152449_445.612.png,"cropped, ind2, multiple_whales, top_stack",13,GAL2023_013,3,2,Gal2023_DJIMini2_20230215_152449,Gal2023_DJIMini2_20230215_152449_2,NA,FALSE,FALSE
37,Gal2023_DJIMini2_20230215_155136_106.873.png,1,Gal2023_DJIMini2_20230215_155136_1,20230215,13.9,13.9,933.45,315.26,611.65,1920,,Gal2023_DJIMini2_20230215_155136.MP4,106,17.809295,10.90540069,7.145844268,3.683150272,0.655257379,0.337736354,0.515425488,1,2,1,1,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_155136_106.873.png_1,44,Gal2023_DJIMini2_20230215_155136_106.873-44.jpg,Gal2023_DJIMini2_20230215_155136_106.873.png,"cropped, horizontal, ind1",14,GAL2023_014,4,1,Gal2023_DJIMini2_20230215_155136,Gal2023_DJIMini2_20230215_155136_1,NA,FALSE,FALSE
38,Gal2023_DJIMini2_20230215_155136_126.059.png,1,Gal2023_DJIMini2_20230215_155136_1,20230215,10.8,10.8,1043.62,320.15,674.81,1920,,Gal2023_DJIMini2_20230215_155136.MP4,126,14.656595,10.03412068,6.488113468,3.078154631,0.646605086,0.306768747,0.47442984,1,1,1,2,1,1,3,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_155136_126.059.png_1,45,Gal2023_DJIMini2_20230215_155136_126.059-45.jpg,Gal2023_DJIMini2_20230215_155136_126.059.png,"cropped, horizontal, ind1, top_stack",14,GAL2023_014,4,1,Gal2023_DJIMini2_20230215_155136,Gal2023_DJIMini2_20230215_155136_1,NA,FALSE,FALSE
39,Gal2023_DJIMini2_20230215_155136_88.689.png,1,Gal2023_DJIMini2_20230215_155136_1,20230215,21.9,21.9,607.22,201.07,421.05,1920,aj,Gal2023_DJIMini2_20230215_155136.MP4,88,25.945295,10.33495333,7.166318798,3.422234225,0.693406014,0.331132044,0.477544235,1,1,2,1,1,1,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_155136_88.689.png_1,46,Gal2023_DJIMini2_20230215_155136_88.689-46.jpg,Gal2023_DJIMini2_20230215_155136_88.689.png,"cropped, ind1",14,GAL2023_014,3,1,Gal2023_DJIMini2_20230215_155136,Gal2023_DJIMini2_20230215_155136_1,NA,FALSE,FALSE
43,Gal2023_DJIMini2_20230215_174209_130.163.png,2,Gal2023_DJIMini2_20230215_174209_2,20230215,34.9,34.9,374.42,119.39,243.96,1920,,Gal2023_DJIMini2_20230215_174209.MP4,130,39.166295,9.620006578,6.268086119,3.067497958,0.651567758,0.318866514,0.489383505,1,1,1,2,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_130.163.png_2,49,Gal2023_DJIMini2_20230215_174209_130.163-49.jpg,Gal2023_DJIMini2_20230215_174209_130.163.png,"cropped, ind2, multiple_whales",16,GAL2023_015,3,2,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_2,NA,FALSE,FALSE
44,Gal2023_DJIMini2_20230215_174209_434.501.png,2,Gal2023_DJIMini2_20230215_174209_2,20230215,20.8,20.8,579.49,205.2,375.84,1920,aj,Gal2023_DJIMini2_20230215_174209.MP4,434,24.826595,9.43771688,6.121022817,3.341937745,0.648570295,0.354104471,0.545977011,1,1,2,1,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_434.501.png_2,51,Gal2023_DJIMini2_20230215_174209_434.501-51.jpg,Gal2023_DJIMini2_20230215_174209_434.501.png,"cropped, horizontal, ind2, top_stack",16,GAL2023_015,4,2,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_2,NA,FALSE,FALSE
45,Gal2023_DJIMini2_20230215_174209_96.763.png,2,Gal2023_DJIMini2_20230215_174209_2,20230215,34.8,34.8,380.21,NA,246.59,1920,,Gal2023_DJIMini2_20230215_174209.MP4,96,39.064595,9.74340378,6.319207644,NA,0.648562636,NA,NA,1,2,2,2,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_96.763.png_2,55,Gal2023_DJIMini2_20230215_174209_96.763-55.jpg,Gal2023_DJIMini2_20230215_174209_96.763.png,"cropped, ind2, multiple_whales",16,GAL2023_015,2,2,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_2,NA,FALSE,FALSE
49,Gal2023_DJIMini2_20230215_175516_271.705.png,1,Gal2023_DJIMini2_20230215_175516_1,20230215,20,20,577.37,NA,375.79,1920,,Gal2023_DJIMini2_20230215_175516.MP4,271,24.012995,9.095035198,5.919641265,NA,0.65086513,NA,NA,1,1,1,3,1,1,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_175516_271.705.png_1,56,Gal2023_DJIMini2_20230215_175516_271.705-56.jpg,Gal2023_DJIMini2_20230215_175516_271.705.png,"cropped, horizontal, ind1, multiple_whales",18,GAL2023_015,3,1,Gal2023_DJIMini2_20230215_175516,Gal2023_DJIMini2_20230215_175516_1,NA,FALSE,FALSE
50,Gal2023_DJIMini2_20230215_175516_272.472.png,1,Gal2023_DJIMini2_20230215_175516_1,20230215,19.9,19.9,575.75,179.84,376.11,1920,aj,Gal2023_DJIMini2_20230215_175516.MP4,272,23.911295,9.031104831,5.899589819,2.820935984,0.65325228,0.312357794,0.478157986,1,1,1,3,1,2,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_175516_272.472.png_1,58,Gal2023_DJIMini2_20230215_175516_272.472-58.jpg,Gal2023_DJIMini2_20230215_175516_272.472.png,"cropped, horizontal, ind1, multiple_whales",18,GAL2023_015,3,1,Gal2023_DJIMini2_20230215_175516,Gal2023_DJIMini2_20230215_175516_1,NA,FALSE,FALSE
51,Gal2023_DJIMini2_20230215_175516_300.867.png,1,Gal2023_DJIMini2_20230215_175516_1,20230215,20,20,591.38,NA,367.48,1920,,Gal2023_DJIMini2_20230215_175516.MP4,300,24.012995,9.315728069,5.788737784,NA,0.621394028,NA,NA,2,1,1,1,1,1,3,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_175516_300.867.png_1,60,Gal2023_DJIMini2_20230215_175516_300.867-60.jpg,Gal2023_DJIMini2_20230215_175516_300.867.png,"cropped, horizontal, ind1, multiple_whales, top_stack",18,GAL2023_015,2,1,Gal2023_DJIMini2_20230215_175516,Gal2023_DJIMini2_20230215_175516_1,NA,FALSE,FALSE
40,Gal2023_DJIMini2_20230215_174209_130.163.png,1,Gal2023_DJIMini2_20230215_174209_1,20230215,34.9,34.9,443.86,NA,291.24,1920,,Gal2023_DJIMini2_20230215_174209.MP4,130,39.166295,11.40413471,7.482855392,NA,0.656152841,NA,NA,1,3,1,1,1,1,1,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_130.163.png_1,48,Gal2023_DJIMini2_20230215_174209_130.163-48.jpg,Gal2023_DJIMini2_20230215_174209_130.163.png,"cropped, ind1, multiple_whales, top_stack",15,GAL2023_016,3,1,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_1,NA,FALSE,FALSE
41,Gal2023_DJIMini2_20230215_174209_58.258.png,1,Gal2023_DJIMini2_20230215_174209_1,20230215,35.5,35.5,423.85,138.66,271.86,1920,aj,Gal2023_DJIMini2_20230215_174209.MP4,58,39.776495,11.05967942,7.093746483,3.618108171,0.641406158,0.327144037,0.510041933,1,1,1,2,1,1,3,1,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_58.258.png_1,52,Gal2023_DJIMini2_20230215_174209_58.258-52.jpg,Gal2023_DJIMini2_20230215_174209_58.258.png,"cropped, ind1, multiple_whales",15,GAL2023_016,3,1,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_1,NA,FALSE,FALSE
42,Gal2023_DJIMini2_20230215_174209_96.763.png,1,Gal2023_DJIMini2_20230215_174209_1,20230215,34.8,34.8,449.16,145.21,298.29,1920,,Gal2023_DJIMini2_20230215_174209.MP4,96,39.064595,11.51034229,7.644091196,3.721205815,0.664106332,0.323292368,0.48680814,1,1,1,1,1,1,2,2,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_96.763.png_1,54,Gal2023_DJIMini2_20230215_174209_96.763-54.jpg,Gal2023_DJIMini2_20230215_174209_96.763.png,"cropped, ind1, multiple_whales",15,GAL2023_016,3,1,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_1,NA,FALSE,FALSE
46,Gal2023_DJIMini2_20230215_174209_126.860.png,3,Gal2023_DJIMini2_20230215_174209_3,20230215,35.1,35.1,382.87,109.41,254.9,1920,aj,Gal2023_DJIMini2_20230215_174209.MP4,126,39.369695,9.888199682,6.583179928,2.825679544,0.665761224,0.285762792,0.429227148,1,1,1,2,1,1,1,1,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_126.860.png_3,47,Gal2023_DJIMini2_20230215_174209_126.860-47.jpg,Gal2023_DJIMini2_20230215_174209_126.860.png,"cropped, ind3, multiple_whales, top_stack",17,GAL2023_017,3,3,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_3,NA,FALSE,FALSE
47,Gal2023_DJIMini2_20230215_174209_130.163.png,3,Gal2023_DJIMini2_20230215_174209_3,20230215,34.9,34.9,389.99,113.97,267.04,1920,,Gal2023_DJIMini2_20230215_174209.MP4,130,39.166295,10.02004798,6.861082625,2.928241413,0.684735506,0.292238263,0.426789994,1,1,2,2,1,1,1,1,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_130.163.png_3,50,Gal2023_DJIMini2_20230215_174209_130.163-50.jpg,Gal2023_DJIMini2_20230215_174209_130.163.png,"cropped, ind3, multiple_whales",17,GAL2023_017,3,3,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_3,NA,FALSE,FALSE
48,Gal2023_DJIMini2_20230215_174209_73.874.png,3,Gal2023_DJIMini2_20230215_174209_3,20230215,35.4,35.4,366.74,109.91,252.13,1920,,Gal2023_DJIMini2_20230215_174209.MP4,73,39.674795,9.545019313,6.562103178,2.860590807,0.687489775,0.299694607,0.435925911,2,2,2,2,1,1,1,1,FALSE,FALSE,Gal2023_DJIMini2_20230215_174209_73.874.png_3,53,Gal2023_DJIMini2_20230215_174209_73.874-53.jpg,Gal2023_DJIMini2_20230215_174209_73.874.png,"cropped, ind3, multiple_whales",17,GAL2023_017,2,3,Gal2023_DJIMini2_20230215_174209,Gal2023_DJIMini2_20230215_174209_3,NA,FALSE,FALSE
52,Gal2023_DJIMini2_20230215_175516_271.705.png,2,Gal2023_DJIMini2_20230215_175516_2,20230215,19.9,20,463.02,NA,294.33,1920,,Gal2023_DJIMini2_20230215_175516.MP4,271,24.012995,7.293733996,4.636440601,NA,0.635674485,NA,NA,1,1,2,2,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_175516_271.705.png_2,57,Gal2023_DJIMini2_20230215_175516_271.705-57.jpg,Gal2023_DJIMini2_20230215_175516_271.705.png,"cropped, horizontal, ind2, multiple_whales",19,GAL2023_018,3,2,Gal2023_DJIMini2_20230215_175516,Gal2023_DJIMini2_20230215_175516_2,NA,FALSE,FALSE
53,Gal2023_DJIMini2_20230215_175516_287.254.png,2,Gal2023_DJIMini2_20230215_175516_2,20230215,20,20,453.3,NA,287.24,1920,"cj
",Gal2023_DJIMini2_20230215_175516.MP4,287,24.012995,7.140619456,4.524755201,NA,0.63366424,NA,NA,1,1,1,1,1,1,2,3,FALSE,FALSE,Gal2023_DJIMini2_20230215_175516_287.254.png_2,59,Gal2023_DJIMini2_20230215_175516_287.254-59.jpg,Gal2023_DJIMini2_20230215_175516_287.254.png,"cropped, horizontal, ind2, multiple_whales",19,GAL2023_018,3,2,Gal2023_DJIMini2_20230215_175516,Gal2023_DJIMini2_20230215_175516_2,NA,FALSE,FALSE
